time,exit indicator
1605910260,508.110657
1605912060,508.236847
1605913860,508.466003
1605915660,508.569489
1605917460,508.819336
1605919260,509.322510
1605921060,509.699493
1605922860,509.868988
1605924660,510.312164
1605926460,510.843842
1605928260,510.990845
1605930060,511.064850
1605931860,510.905334
1605933660,510.667175
1605935460,510.573822
1605937260,510.515320
1605939060,510.631165
1605940860,510.810822
1605942660,510.908325
1605944460,510.805328
1605946260,510.570648
1605948060,510.459167
1605949860,510.508484
1605951660,510.431152
1605953460,510.295319
1605955260,510.511993
1605957060,510.601501
1605958860,510.829315
1605960660,511.108337
1605962460,511.564484
1605964260,512.135132
1605966060,512.831482
1605967860,513.587158
1605969660,514.601807
1605971460,515.986023
1605973260,517.510010
1605975060,519.143982
1605976860,520.739502
1605978660,522.396362
1605980460,524.072327
1605982260,525.963501
1605984060,527.944336
1605985860,530.014343
1605987660,532.017517
1605989460,533.808838
1605991260,535.429688
1605993060,536.791199
1605994860,537.984497
1605996660,539.017822
1605998460,539.582825
1606000260,540.001038
1606002060,540.324158
1606003860,540.984985
1606005660,542.131836
1606007460,543.026855
1606009260,543.193359
1606011060,543.187195
1606012860,543.449646
1606014660,543.991028
1606016460,544.494019
1606018260,545.020142
1606020060,545.525330
1606021860,546.032166
1606023660,546.441528
1606025460,546.776184
1606027260,546.856689
1606029060,546.742676
1606030860,546.022827
1606032660,544.956177
1606034460,544.057190
1606036260,543.585693
1606038060,543.512024
1606039860,543.311157
1606041660,542.790161
1606043460,542.117188
1606045260,541.001160
1606047060,539.307495
1606048860,537.921021
1606050660,536.671814
1606052460,535.682190
1606054260,534.986328
1606056060,534.341675
1606057860,533.859009
1606059660,533.308655
1606061460,533.165833
1606063260,533.586487
1606065060,534.239136
1606066860,534.838806
1606068660,535.817688
1606070460,537.488342
1606072260,539.838867
1606074060,542.915833
1606075860,545.903503
1606077660,548.697327
1606079460,551.111145
1606081260,553.599976
1606083060,556.273193
1606084860,559.246338
1606086660,561.891174
1606088460,563.905701
1606090260,565.283691
1606092060,566.032166
1606093860,566.320679
1606095660,566.517700
1606097460,566.403809
1606099260,566.122681
1606101060,565.691162
1606102860,565.443665
1606104660,565.821167
1606106460,566.864807
1606108260,567.671143
1606110060,568.230164
1606111860,568.392517
1606113660,568.786682
1606115460,569.880310
1606117260,571.006836
1606119060,572.360474
1606120860,574.248352
1606122660,575.952637
1606124460,577.778687
1606126260,579.696350
1606128060,581.705994
1606129860,583.493164
1606131660,584.713989
1606133460,585.323853
1606135260,585.946533
1606137060,586.965332
1606138860,587.792480
1606140660,589.183350
1606142460,590.346680
1606144260,591.562866
1606146060,592.380981
1606147860,592.902832
1606149660,593.208191
1606151460,593.333679
1606153260,593.827148
1606155060,594.124512
1606156860,594.130676
1606158660,594.175354
1606160460,594.484680
1606162260,594.965332
1606164060,594.981873
1606165860,595.268188
1606167660,595.377014
1606169460,595.698975
1606171260,596.007324
1606173060,596.799500
1606174860,597.630859
1606176660,598.866699
1606178460,599.818848
1606180260,600.528992
1606182060,601.904846
1606183860,603.433350
1606185660,604.909363
1606187460,606.318848
1606189260,607.485657
1606191060,608.741333
1606192860,610.179810
1606194660,611.324463
1606196460,612.006165
1606198260,612.023315
1606200060,611.962158
1606201860,612.036011
1606203660,612.125183
1606205460,612.396301
1606207260,612.815857
1606209060,612.919006
1606210860,612.591309
1606212660,612.132812
1606214460,611.353333
1606216260,610.761475
1606218060,610.022522
1606219860,609.095520
1606221660,607.947510
1606223460,606.784363
1606225260,606.380005
1606227060,606.173157
1606228860,605.976013
1606230660,605.651489
1606232460,605.299011
1606234260,604.807190
1606236060,604.205139
1606237860,603.953674
1606239660,603.898193
1606241460,604.099487
1606243260,604.078308
1606245060,604.270020
1606246860,604.678162
1606248660,605.236145
1606250460,605.962646
1606252260,606.469299
1606254060,606.609497
1606255860,606.518494
1606257660,606.496155
1606259460,606.498840
1606261260,606.256836
1606263060,605.919312
1606264860,605.558472
1606266660,605.203979
1606268460,604.948303
1606270260,604.769653
1606272060,604.337341
1606273860,603.362976
1606275660,602.247009
1606277460,600.823486
1606279260,599.558655
1606281060,598.221497
1606282860,597.087830
1606284660,596.191833
1606286460,595.448303
1606288260,594.740356
1606290060,594.179504
1606291860,593.575500
1606293660,592.997498
1606295460,592.478027
1606297260,591.941345
1606299060,591.703979
1606300860,592.135864
1606302660,592.836182
1606304460,593.768005
1606306260,594.599670
1606308060,595.463318
1606309860,596.280823
1606311660,596.759338
1606313460,597.052368
1606315260,597.096191
1606317060,597.071838
1606318860,597.164307
1606320660,597.194153
1606322460,597.032349
1606324260,596.620667
1606326060,595.973816
1606327860,595.178833
1606329660,594.468140
1606331460,593.834656
1606333260,593.100525
1606335060,592.287476
1606336860,591.172974
1606338660,590.060669
1606340460,589.155151
1606342260,588.171326
1606344060,586.708496
1606345860,584.702332
1606347660,582.687378
1606349460,581.158020
1606351260,580.135864
1606353060,579.331665
1606354860,578.202332
1606356660,576.557495
1606358460,574.532715
1606360260,571.935364
1606362060,568.122864
1606363860,564.499512
1606365660,561.051331
1606367460,557.384827
1606369260,554.113342
1606371060,551.130005
1606372860,548.732849
1606374660,546.338684
1606376460,543.000854
1606378260,538.931641
1606380060,534.019531
1606381860,529.060303
1606383660,524.613831
1606385460,520.695190
1606387260,517.878845
1606389060,516.868530
1606390860,516.243347
1606392660,515.248840
1606394460,514.676025
1606396260,514.191345
1606398060,513.732483
1606399860,512.843506
1606401660,511.603821
1606403460,510.851990
1606405260,510.996155
1606407060,511.606995
1606408860,512.164978
1606410660,511.867310
1606412460,511.027649
1606414260,510.109833
1606416060,509.145172
1606417860,507.734985
1606419660,506.427979
1606421460,505.305817
1606423260,504.646667
1606425060,504.443665
1606426860,504.587158
1606428660,504.969177
1606430460,505.606995
1606432260,505.852325
1606434060,506.296661
1606435860,507.110504
1606437660,508.760498
1606439460,511.188019
1606441260,513.442017
1606443060,515.331482
1606444860,517.164001
1606446660,518.904480
1606448460,520.185669
1606450260,520.786316
1606452060,521.061340
1606453860,521.364502
1606455660,522.057007
1606457460,522.539490
1606459260,522.949341
1606461060,523.439148
1606462860,523.684021
1606464660,523.346008
1606466460,522.080139
1606468260,520.869019
1606470060,519.711304
1606471860,518.569153
1606473660,517.786133
1606475460,516.949341
1606477260,516.031799
1606479060,515.028320
1606480860,514.160156
1606482660,513.322327
1606484460,512.557678
1606486260,511.614319
1606488060,510.600342
1606489860,509.798340
1606491660,509.012329
1606493460,508.491333
1606495260,508.020508
1606497060,507.661682
1606498860,507.587677
1606500660,507.390167
1606502460,507.278992
1606504260,507.213318
1606506060,507.125824
1606507860,506.970337
1606509660,506.872162
1606511460,506.886658
1606513260,507.095673
1606515060,507.489990
1606516860,507.868988
1606518660,508.674988
1606520460,509.816315
1606522260,510.775146
1606524060,511.553833
1606525860,512.393311
1606527660,513.240173
1606529460,513.915649
1606531260,514.527832
1606533060,515.068970
1606534860,515.455994
1606536660,515.588806
1606538460,515.461487
1606540260,515.302307
1606542060,515.080505
1606543860,514.915161
1606545660,514.764160
1606547460,514.552307
1606549260,514.370178
1606551060,514.327026
1606552860,514.015991
1606554660,513.464661
1606556460,512.949524
1606558260,512.600342
1606560060,512.628174
1606561860,512.816650
1606563660,512.981323
1606565460,513.414185
1606567260,513.883972
1606569060,514.254333
1606570860,514.789490
1606572660,515.635986
1606574460,516.523804
1606576260,517.437012
1606578060,518.299133
1606579860,519.654846
1606581660,521.598022
1606583460,523.506653
1606585260,525.320496
1606587060,527.109680
1606588860,528.884644
1606590660,530.563660
1606592460,532.076660
1606594260,533.874329
1606596060,535.868164
1606597860,537.441833
1606599660,538.522339
1606601460,539.593018
1606603260,540.704834
1606605060,541.765869
1606606860,542.418030
1606608660,542.443359
1606610460,542.263855
1606612260,542.182678
1606614060,541.720154
1606615860,541.031006
1606617660,540.587830
1606619460,540.402344
1606621260,540.197693
1606623060,539.900696
1606624860,539.727173
1606626660,539.606506
1606628460,539.436829
1606630260,539.134155
1606632060,538.752991
1606633860,538.406189
1606635660,538.391479
1606637460,538.938843
1606639260,539.735474
1606641060,540.717163
1606642860,541.908325
1606644660,542.921021
1606646460,543.735657
1606648260,544.616150
1606650060,545.354492
1606651860,545.957336
1606653660,546.578186
1606655460,547.286011
1606657260,548.133484
1606659060,549.178528
1606660860,550.312500
1606662660,551.287354
1606664460,551.986816
1606666260,552.271484
1606668060,552.404175
1606669860,552.544495
1606671660,552.811523
1606673460,552.953979
1606675260,552.757812
1606677060,552.748352
1606678860,552.904358
1606680660,553.104858
1606682460,553.361816
1606684260,553.861023
1606686060,554.671692
1606687860,555.453674
1606689660,556.325012
1606691460,557.438660
1606693260,558.861816
1606695060,560.847839
1606696860,563.231995
1606698660,565.569031
1606700460,567.931702
1606702260,570.289185
1606704060,572.573669
1606705860,574.709473
1606707660,576.894531
1606709460,579.079834
1606711260,580.753845
1606713060,582.007812
1606714860,583.329834
1606720260,584.597656
1606722060,585.612000
1606723860,586.030823
1606725660,585.720154
1606727460,584.892334
1606729260,583.793823
1606731060,582.855347
1606732860,582.328186
1606734660,582.065186
1606736460,582.236694
1606738260,582.657654
1606740060,583.111328
1606741860,583.723999
1606743660,584.281189
1606745460,585.054321
1606747260,586.297302
1606749060,587.732178
1606750860,589.180969
1606752660,590.912476
1606754460,593.160156
1606756260,595.252686
1606758060,597.179993
1606759860,598.813843
1606761660,600.027344
1606763460,600.853333
1606765260,601.483032
1606767060,602.047852
1606768860,602.765015
1606770660,603.682007
1606772460,604.322510
1606774260,604.386353
1606776060,604.185669
1606777860,604.557495
1606779660,605.162170
1606781460,605.418335
1606783260,605.794006
1606785060,605.955994
1606786860,606.051147
1606788660,606.510864
1606790460,607.115662
1606792260,607.605347
1606794060,607.888672
1606795860,608.011475
1606797660,607.897156
1606799460,607.662354
1606801260,607.711975
1606803060,608.024353
1606804860,608.129639
1606806660,607.860657
1606808460,607.570679
1606810260,607.556519
1606812060,607.866638
1606813860,608.139832
1606815660,608.234985
1606817460,608.703796
1606819260,609.678162
1606821060,611.158142
1606822860,611.864319
1606824660,612.470459
1606826460,611.780823
1606828260,610.098328
1606830060,608.151306
1606831860,606.753296
1606833660,606.046509
1606835460,606.181641
1606837260,606.317688
1606839060,605.813171
1606840860,604.841309
1606842660,603.507141
1606844460,601.684814
1606846260,599.654480
1606848060,597.227966
1606849860,595.569153
1606851660,594.255981
1606853460,594.505676
1606855260,595.433655
1606857060,596.337830
1606858860,596.867676
1606860660,596.968506
1606862460,595.973145
1606864260,594.446167
1606866060,593.343689
1606867860,592.549988
1606869660,592.296326
1606871460,592.456848
1606873260,592.494995
1606875060,592.604004
1606876860,592.484497
1606878660,592.127319
1606880460,591.502502
1606882260,590.906006
1606884060,590.055481
1606885860,589.110352
1606887660,588.049133
1606889460,587.279846
1606891260,587.255676
1606893060,587.571350
1606894860,588.184326
1606896660,588.792480
1606898460,589.180664
1606900260,589.384155
1606902060,589.693176
1606903860,590.096680
1606905660,590.531006
1606907460,591.180969
1606909260,592.031006
1606911060,592.983521
1606912860,593.673645
1606914660,594.352173
1606916460,595.069336
1606918260,595.517517
1606920060,595.727173
1606921860,595.568481
1606923660,595.117188
1606925460,594.454834
1606927260,593.952515
1606929060,593.147522
1606930860,592.445496
1606932660,592.079834
1606934460,591.856018
1606936260,591.678345
1606938060,591.692322
1606939860,591.976807
1606941660,592.307983
1606943460,592.436157
1606945260,592.466003
1606947060,592.709961
1606948860,593.284302
1606950660,593.876343
1606952460,594.630493
1606954260,595.289185
1606956060,595.974304
1606957860,596.461304
1606959660,596.517517
1606961460,596.354309
1606963260,596.176331
1606965060,596.048157
1606966860,595.927490
1606968660,595.838318
1606970460,595.671326
1606972260,595.515015
1606974060,595.072815
1606975860,594.414856
1606977660,593.922180
1606979460,593.338196
1606981260,592.905823
1606983060,592.866150
1606984860,593.342529
1606986660,594.132874
1606988460,594.862000
1606990260,595.634521
1606992060,596.689880
1606993860,597.858704
1606995660,598.946716
1606997460,600.102173
1606999260,601.151184
1607001060,602.392334
1607002860,603.850342
1607004660,605.186035
1607006460,606.653503
1607008260,607.863525
1607010060,608.854309
1607011860,609.909851
1607013660,610.665833
1607015460,611.442688
1607017260,611.967651
1607019060,612.221985
1607020860,612.337158
1607022660,612.375977
1607024460,612.382812
1607026260,612.608337
1607028060,612.771179
1607029860,612.839966
1607031660,613.042847
1607033460,613.238831
1607035260,613.556519
1607037060,613.892151
1607038860,613.937805
1607040660,614.017639
1607042460,614.196655
1607044260,614.477661
1607046060,614.487488
1607047860,614.337158
1607049660,614.036987
1607051460,613.634827
1607053260,613.159180
1607055060,612.619507
1607056860,612.235352
1607058660,611.792297
1607060460,611.243469
1607062260,610.574463
1607064060,609.909668
1607065860,609.150513
1607067660,608.461792
1607069460,607.799133
1607071260,607.404663
1607073060,607.241333
1607074860,607.013489
1607076660,606.736145
1607078460,606.075989
1607080260,605.348511
1607082060,604.716003
1607083860,603.690491
1607085660,602.385193
1607087460,601.342163
1607089260,600.369995
1607091060,599.239014
1607092860,598.241821
1607094660,597.385498
1607096460,596.236511
1607098260,594.719666
1607100060,593.037354
1607101860,591.614502
1607103660,590.598145
1607105460,590.109680
1607107260,589.770813
1607109060,589.540344
1607110860,589.524536
1607112660,589.692688
1607114460,589.485352
1607116260,589.339478
1607118060,589.132690
1607119860,588.455688
1607121660,587.479004
1607123460,586.367676
1607125260,585.399353
1607127060,584.175842
1607128860,582.900330
1607130660,581.686523
1607132460,580.513489
1607134260,579.241699
1607136060,577.939819
1607137860,576.832825
1607139660,575.871521
1607141460,575.084656
1607143260,574.393799
1607145060,573.884155
1607146860,573.980164
1607148660,574.470154
1607150460,575.290161
1607152260,576.175171
1607154060,577.427002
1607155860,578.634155
1607157660,579.888123
1607159460,581.360840
1607161260,582.804993
1607163060,584.197998
1607164860,585.408508
1607166660,586.445007
1607168460,587.323669
1607170260,588.128845
1607172060,588.912170
1607173860,589.426636
1607175660,589.535645
1607177460,589.568665
1607179260,589.712158
1607181060,590.117126
1607182860,590.543457
1607184660,590.665344
1607186460,590.569641
1607188260,590.582825
1607190060,590.587830
1607191860,590.703003
1607193660,590.899658
1607195460,591.225525
1607197260,591.499695
1607199060,591.726990
1607200860,591.961182
1607202660,592.408813
1607204460,592.913696
1607206260,593.139832
1607208060,593.137817
1607209860,593.104492
1607211660,593.224182
1607213460,593.667847
1607215260,594.353638
1607217060,595.074829
1607218860,595.855469
1607220660,596.513855
1607222460,597.018860
1607224260,597.461975
1607226060,597.717346
1607227860,597.917175
1607229660,598.233521
1607231460,598.572021
1607233260,598.895813
1607235060,599.174683
1607236860,599.483826
1607238660,599.773315
1607240460,599.856995
1607242260,599.682190
1607244060,599.191345
1607245860,598.372681
1607247660,597.469849
1607249460,596.656860
1607251260,595.943970
1607253060,595.475159
1607254860,595.087524
1607256660,594.631836
1607258460,594.072693
1607260260,593.536987
1607262060,592.970520
1607263860,592.277649
1607265660,591.825012
1607267460,591.421814
1607269260,591.039307
1607271060,590.997498
1607272860,591.103821
1607274660,591.365173
1607276460,591.765503
1607278260,592.127319
1607280060,592.439026
1607281860,592.708801
1607283660,592.905334
1607285460,593.219482
1607287260,593.632507
1607289060,594.085510
1607290860,594.627991
1607292660,595.055359
1607294460,595.129517
1607296260,595.290527
1607298060,595.694031
1607299860,596.144165
1607301660,596.498657
1607303460,596.694824
1607305260,596.689636
1607307060,596.578186
1607308860,596.510498
1607310660,596.451477
1607312460,596.325806
1607314260,596.210815
1607316060,596.168518
1607317860,596.201843
1607319660,596.140808
1607321460,596.287476
1607323260,596.398010
1607325060,596.192993
1607326860,596.013000
1607328660,595.947021
1607330460,595.811646
1607332260,595.835815
1607334060,595.916321
1607335860,595.970642
1607337660,596.036316
1607339460,596.089172
1607341260,596.088501
1607343060,595.986023
1607344860,595.945862
1607346660,595.929504
1607348460,595.828857
1607350260,595.591980
1607352060,595.285339
1607353860,594.983154
1607355660,594.746338
1607357460,594.593323
1607359260,594.482666
1607361060,594.406494
1607362860,594.342346
1607364660,594.216003
1607366460,593.898987
1607368260,593.456848
1607370060,593.119812
1607371860,592.585999
1607373660,591.932495
1607375460,591.304016
1607377260,590.817993
1607379060,590.490295
1607380860,590.194153
1607382660,589.835510
1607384460,589.608826
1607386260,589.382812
1607388060,589.138123
1607389860,588.928345
1607391660,588.706482
1607393460,588.705811
1607395260,588.858154
1607397060,588.963806
1607398860,589.037354
1607400660,589.207825
1607402460,589.448181
1607404260,589.639343
1607406060,589.767822
1607407860,589.945984
1607409660,590.123840
1607411460,590.144653
1607413260,590.097839
1607415060,589.976685
1607416860,589.728149
1607418660,589.386841
1607420460,588.686829
1607422260,587.736023
1607424060,586.834656
1607425860,585.988037
1607427660,585.091370
1607429460,584.104675
1607431260,582.947693
1607433060,581.717163
1607434860,580.634155
1607436660,579.684509
1607438460,578.888672
1607440260,578.062500
1607442060,577.263489
1607443860,576.402527
1607445660,575.713013
1607447460,575.440186
1607449260,575.453369
1607451060,575.447815
1607452860,575.439331
1607454660,575.309692
1607456460,575.215027
1607458260,575.144836
1607460060,574.881653
1607461860,574.150513
1607463660,573.323975
1607465460,572.425354
1607467260,571.614014
1607469060,570.342651
1607470860,569.001831
1607472660,567.678467
1607474460,566.304321
1607476260,564.754150
1607478060,562.966980
1607479860,561.206360
1607481660,559.484680
1607483460,557.910339
1607485260,556.447693
1607487060,555.234009
1607488860,554.247864
1607490660,553.179810
1607492460,552.002319
1607494260,550.892822
1607496060,550.403992
1607497860,550.065186
1607499660,549.612183
1607501460,548.812805
1607503260,547.800171
1607505060,547.264526
1607506860,547.000000
1607508660,546.908142
1607510460,547.070496
1607512260,547.620178
1607514060,548.386963
1607515860,549.310974
1607517660,550.373352
1607519460,551.340820
1607521260,552.327515
1607523060,553.648987
1607524860,555.306152
1607526660,556.865845
1607528460,558.506165
1607530260,560.421997
1607532060,562.093506
1607533860,563.726685
1607535660,565.282349
1607537460,566.430847
1607539260,567.153687
1607541060,567.499695
1607542860,567.721313
1607544660,567.975647
1607546460,568.452820
1607548260,569.130310
1607550060,569.543335
1607551860,569.678650
1607553660,570.013000
1607555460,570.590027
1607557260,571.234009
1607559060,571.726990
1607560860,571.785034
1607562660,571.657349
1607564460,571.526672
1607566260,571.564148
1607568060,571.713867
1607569860,571.722656
1607571660,571.723511
1607573460,571.704163
1607575260,571.411194
1607577060,570.884521
1607578860,570.218018
1607580660,569.434143
1607582460,568.565308
1607584260,567.702332
1607586060,567.073975
1607587860,566.772522
1607589660,566.679504
1607591460,566.513672
1607593260,566.229980
1607595060,565.675659
1607596860,565.057495
1607598660,564.276672
1607600460,563.385986
1607602260,562.512817
1607604060,561.789490
1607605860,561.062805
1607607660,560.379517
1607609460,559.966675
1607611260,559.474976
1607613060,558.690186
1607614860,557.752808
1607616660,557.043152
1607618460,556.524475
1607620260,556.079651
1607622060,555.916504
1607623860,555.981506
1607625660,556.209839
1607627460,556.498474
1607629260,556.797485
1607631060,557.276489
1607632860,558.111816
1607634660,558.941650
1607636460,559.544312
1607638260,560.148315
1607640060,560.907166
1607641860,561.728149
1607643660,562.082336
1607645460,562.096680
1607647260,561.771362
1607649060,561.157532
1607650860,560.296143
1607652660,559.219971
1607654460,558.156006
1607656260,556.922485
1607658060,555.526184
1607659860,554.134338
1607661660,552.791016
1607663460,551.510498
1607665260,550.293335
1607667060,549.063171
1607668860,547.752319
1607670660,546.591675
1607672460,545.372498
1607674260,544.495361
1607676060,544.204651
1607677860,544.008179
1607679660,543.814697
1607681460,543.543518
1607683260,543.469360
1607685060,543.272644
1607686860,542.762512
1607688660,542.273987
1607690460,541.907166
1607692260,541.865479
1607694060,541.919312
1607695860,542.222168
1607697660,542.690674
1607699460,543.472839
1607701260,544.241821
1607703060,544.707520
1607704860,545.107483
1607706660,545.485168
1607708460,545.843018
1607710260,546.119812
1607712060,546.457336
1607713860,547.085022
1607715660,547.778320
1607717460,548.190308
1607719260,548.270020
1607721060,548.380676
1607722860,548.283325
1607724660,548.208191
1607726460,548.159363
1607728260,547.934204
1607730060,547.541504
1607731860,547.323853
1607733660,547.570496
1607735460,548.126160
1607737260,548.671143
1607739060,549.215515
1607740860,549.625183
1607742660,550.060364
1607744460,550.657043
1607746260,551.258850
1607748060,551.798523
1607749860,552.570374
1607751660,553.195190
1607753460,553.646545
1607755260,554.164185
1607757060,554.850037
1607758860,555.611206
1607760660,556.117371
1607762460,556.356018
1607764260,556.574158
1607766060,556.830811
1607767860,556.992188
1607769660,557.017639
1607771460,557.049988
1607773260,557.208313
1607775060,557.431824
1607776860,557.366150
1607778660,557.208130
1607780460,557.127808
1607782260,557.071472
1607784060,556.911499
1607785860,556.549988
1607787660,556.203491
1607789460,556.020813
1607791260,555.878967
1607793060,555.630798
1607794860,555.419312
1607796660,555.446655
1607798460,555.768799
1607800260,556.256653
1607802060,556.734009
1607803860,557.329834
1607805660,558.140137
1607807460,559.013184
1607809260,559.924133
1607811060,560.939514
1607812860,562.222351
1607814660,563.349854
1607816460,564.243347
1607818260,565.135681
1607820060,565.962341
1607821860,566.760681
1607823660,567.419800
1607825460,567.711853
1607827260,567.718323
1607829060,567.750183
1607830860,567.713501
1607832660,567.494690
1607834460,567.312500
1607836260,567.250000
1607838060,567.296814
1607839860,567.189697
1607841660,567.193481
1607843460,567.466675
1607845260,567.956360
1607847060,568.812866
1607848860,569.723145
1607850660,570.588196
1607852460,571.541016
1607854260,572.760193
1607856060,573.957336
1607857860,575.086182
1607859660,576.322998
1607861460,577.625488
1607863260,578.828308
1607865060,580.004517
1607866860,581.137695
1607868660,582.114319
1607870460,582.918152
1607872260,583.533813
1607874060,583.809814
1607875860,584.322693
1607877660,585.198486
1607879460,586.111145
1607881260,586.755005
1607883060,587.307495
1607884860,587.891846
1607886660,588.439026
1607888460,588.853149
1607890260,589.151184
1607892060,589.181519
1607893860,589.296509
1607895660,589.666016
1607897460,590.126831
1607899260,590.366150
1607901060,590.738525
1607902860,590.998535
1607904660,590.739319
1607906460,590.279846
1607908260,589.731018
1607910060,589.252991
1607911860,588.813538
1607913660,588.387329
1607915460,588.156189
1607917260,588.117676
1607919060,588.265991
1607920860,588.203674
1607922660,587.817017
1607924460,587.359314
1607926260,587.176514
1607928060,586.996338
1607929860,586.689331
1607931660,586.562012
1607933460,586.669189
1607935260,586.887817
1607937060,587.049988
1607938860,587.186157
1607940660,587.296326
1607942460,587.131165
1607944260,586.472656
1607946060,585.640137
1607947860,585.078979
1607949660,584.671021
1607951460,584.264160
1607953260,583.868164
1607955060,583.562988
1607956860,583.158691
1607958660,582.970825
1607960460,582.852661
1607962260,582.587341
1607964060,582.205994
1607965860,581.811523
1607967660,581.398499
1607969460,581.099670
1607971260,581.288818
1607973060,581.762024
1607974860,582.156311
1607976660,582.605347
1607978460,583.060669
1607980260,583.494690
1607982060,583.790344
1607983860,584.159485
1607985660,584.387695
1607987460,584.450806
1607989260,584.627991
1607991060,584.915649
1607992860,585.358032
1607994660,585.855164
1607996460,586.295349
1607998260,586.896484
1608000060,587.601196
1608001860,588.224365
1608003660,588.735168
1608005460,589.222534
1608007260,589.571655
1608009060,589.673828
1608010860,589.484314
1608012660,589.198853
1608014460,588.942993
1608016260,588.788330
1608018060,588.640991
1608019860,588.380310
1608021660,588.093811
1608023460,587.766479
1608025260,587.089172
1608027060,586.237000
1608028860,585.504517
1608030660,585.060852
1608032460,584.631836
1608034260,584.267700
1608036060,584.218994
1608037860,584.457642
1608039660,584.703308
1608041460,584.959656
1608043260,585.048828
1608045060,585.059998
1608046860,585.137512
1608048660,585.190674
1608050460,585.331177
1608052260,585.573486
1608054060,585.801331
1608055860,585.969971
1608057660,586.016663
1608059460,586.240295
1608061260,586.580139
1608063060,586.919678
1608064860,587.261475
1608066660,587.574646
1608068460,587.700806
1608070260,587.880981
1608072060,588.165649
1608073860,588.366028
1608075660,588.542847
1608077460,588.663025
1608079260,588.607483
1608081060,588.508179
1608082860,588.375671
1608084660,588.193665
1608086460,587.938354
1608088260,587.555664
1608090060,587.055359
1608091860,586.531006
1608093660,585.990662
1608095460,585.627319
1608097260,585.335022
1608099060,585.032837
1608100860,584.824524
1608102660,584.662170
1608104460,584.505493
1608106260,584.501526
1608108060,584.535828
1608109860,584.684692
1608111660,584.854004
1608113460,585.051819
1608115260,585.471680
1608117060,586.073486
1608118860,586.728333
1608120660,587.438477
1608122460,588.280518
1608124260,589.004333
1608126060,589.718323
1608127860,591.294312
1608129660,593.493347
1608131460,595.662842
1608133260,597.976807
1608135060,600.460144
1608136860,603.067688
1608138660,605.688354
1608140460,608.053650
1608142260,610.095703
1608144060,612.027527
1608145860,613.815674
1608147660,615.611145
1608149460,617.341980
1608151260,619.228516
1608153060,621.172668
1608154860,622.239014
1608156660,622.938660
1608158460,623.842163
1608160260,624.689331
1608162060,625.479675
1608163860,626.414978
1608165660,627.533325
1608167460,628.925659
1608169260,630.515320
1608171060,631.897827
1608172860,633.486694
1608174660,635.302002
1608176460,636.759827
1608178260,637.794006
1608180060,638.786987
1608181860,639.739319
1608183660,640.614502
1608185460,641.519836
1608187260,642.309814
1608189060,642.999695
1608190860,643.445496
1608192660,643.776489
1608194460,644.077698
1608196260,644.312195
1608198060,644.516479
1608199860,644.650024
1608201660,645.441162
1608203460,646.786865
1608205260,648.430359
1608207060,649.903870
1608208860,651.355713
1608210660,652.748169
1608212460,654.016174
1608214260,655.203186
1608216060,656.448364
1608217860,657.630859
1608219660,658.599670
1608221460,659.788025
1608223260,661.322327
1608225060,663.061157
1608226860,664.623535
1608228660,664.629700
1608230460,663.553040
1608232260,663.087830
1608234060,662.825989
1608235860,662.222839
1608237660,661.112488
1608239460,659.502319
1608241260,657.700867
1608243060,656.125671
1608244860,654.781982
1608246660,653.598145
1608248460,651.874817
1608250260,649.687500
1608252060,647.320007
1608253860,645.269836
1608255660,644.211304
1608257460,644.216858
1608259260,643.882507
1608261060,643.499146
1608262860,643.192993
1608264660,643.074524
1608266460,643.408813
1608268260,644.028503
1608270060,644.348511
1608271860,644.511475
1608273660,644.648010
1608275460,644.881165
1608277260,645.141357
1608279060,645.684021
1608280860,646.373840
1608282660,646.841675
1608284460,647.076355
1608286260,647.435303
1608288060,647.858337
1608289860,648.153015
1608291660,648.469299
1608293460,648.764832
1608295260,649.184143
1608297060,649.544312
1608298860,649.756348
1608300660,649.501343
1608302460,649.032349
1608304260,648.628174
1608306060,648.044312
1608307860,647.348145
1608309660,646.763489
1608311460,646.177185
1608313260,645.328003
1608315060,644.534668
1608316860,644.111633
1608318660,643.839478
1608320460,643.427490
1608322260,642.960632
1608324060,642.635986
1608325860,642.505676
1608327660,643.062012
1608329460,643.868835
1608331260,644.693176
1608333060,645.655823
1608334860,646.389465
1608336660,646.999512
1608338460,647.534180
1608340260,647.874817
1608342060,648.049316
1608343860,648.306335
1608345660,648.662964
1608347460,649.456665
1608349260,650.339294
1608351060,651.045166
1608352860,651.585815
1608354660,651.791992
1608356460,652.011169
1608358260,652.198181
1608360060,652.205017
1608361860,652.222473
1608363660,652.195312
1608365460,652.088013
1608367260,652.166687
1608369060,652.423340
1608370860,652.671326
1608372660,652.922485
1608374460,652.944336
1608376260,652.769348
1608378060,652.630981
1608379860,652.366516
1608381660,652.448486
1608383460,652.605164
1608385260,652.664490
1608387060,653.082825
1608388860,653.445984
1608390660,653.776306
1608392460,654.270996
1608394260,654.689514
1608396060,655.140015
1608397860,655.924683
1608399660,656.682007
1608401460,657.154480
1608403260,657.531006
1608405060,657.892822
1608406860,658.316345
1608408660,658.636169
1608410460,659.138489
1608412260,659.865173
1608414060,660.471863
1608415860,661.096008
1608417660,661.609863
1608419460,661.978516
1608421260,662.178650
1608423060,662.067017
1608424860,661.088501
1608426660,659.834534
1608428460,658.853699
1608430260,658.055664
