best fitness,curr fitness,tabu list size
316.637634,308.662964,103
316.637634,314.992279,103
316.637634,307.967651,103
316.637634,276.487915,103
316.637634,289.893951,103
316.637634,308.692932,103
316.637634,316.005615,103
316.637634,316.603546,103
316.637634,308.447784,103
316.637634,302.201050,103
316.637634,309.804016,103
316.637634,308.513336,103
316.637634,314.802277,103
316.637634,316.159698,103
316.637634,316.159698,103
316.637634,303.704163,103
316.637634,310.582794,103
316.637634,311.678711,103
316.637634,315.053192,103
316.637634,315.756989,103
316.637634,314.375397,103
316.637634,314.522308,103
316.637634,294.550751,103
316.637634,300.013794,103
316.637634,306.649811,103
316.637634,308.868439,103
316.637634,282.683594,103
316.637634,297.243988,103
316.637634,299.665283,103
316.637634,303.110352,103
316.709015,316.709015,103
316.709015,315.752502,103
316.709015,316.321655,103
316.855499,316.855499,103
316.855499,315.014099,103
316.855499,313.270264,103
316.855499,272.918976,103
316.855499,315.373535,103
316.855499,311.604950,103
316.855499,314.300537,103
316.855499,308.806335,103
316.855499,301.127289,103
316.855499,302.986755,103
316.855499,297.783905,103
316.855499,302.086548,103
316.855499,302.794769,103
316.855499,305.038177,103
316.855499,292.739655,103
316.855499,297.976929,103
316.855499,313.032990,103
316.855499,311.973907,103
316.855499,315.014099,103
316.855499,316.329163,103
316.855499,306.441254,103
316.855499,315.518127,103
316.855499,292.160614,103
316.855499,298.352112,103
316.855499,304.131195,103
316.855499,316.318787,103
316.855499,310.551941,103
316.855499,315.439911,103
316.855499,315.938446,103
316.855499,314.359375,103
316.855499,312.895111,103
316.855499,315.053192,103
316.855499,315.756989,103
316.855499,303.523163,103
316.855499,300.877014,103
316.855499,313.986053,103
316.855499,308.485046,103
316.855499,287.501038,103
316.855499,302.998352,103
316.855499,314.045837,103
316.855499,299.129059,103
316.855499,315.836823,103
316.855499,314.106049,103
316.855499,316.594330,103
316.855499,306.215912,103
316.855499,311.594788,103
316.855499,311.750610,103
316.855499,313.125061,103
316.855499,302.863342,103
316.855499,307.032654,103
316.855499,309.659241,103
316.855499,307.047699,103
316.855499,316.444916,103
316.855499,314.511475,103
316.855499,316.855499,103
316.855499,301.148407,103
316.855499,300.559448,103
316.855499,309.953186,103
316.855499,298.997803,103
316.855499,305.134613,103
316.855499,309.310669,103
316.855499,314.875275,103
316.855499,313.921478,103
316.855499,307.991882,103
316.855499,311.158112,103
316.855499,316.237732,103
316.855499,316.444916,103
316.855499,314.888763,103
316.855499,315.439911,103
316.855499,316.700897,103
316.855499,312.081665,103
316.855499,309.180817,103
316.855499,308.220398,103
316.855499,313.761017,103
316.855499,311.040497,103
316.855499,311.604950,103
316.855499,315.373535,103
316.855499,311.468475,103
316.855499,310.897797,103
316.855499,306.790955,103
316.855499,308.692932,103
316.855499,315.053192,103
316.855499,313.979950,103
316.855499,308.420898,103
316.855499,314.401672,103
316.855499,313.864532,103
316.855499,313.311829,103
316.855499,311.129730,103
316.855499,316.329163,103
316.855499,315.688812,103
316.855499,313.742096,103
316.855499,314.522308,103
316.855499,304.131195,103
316.855499,311.427979,103
316.855499,303.802277,103
316.855499,310.473541,103
316.855499,298.682770,103
316.855499,293.688965,103
316.855499,314.295624,103
316.855499,310.159180,103
316.855499,301.724365,103
316.855499,302.791718,103
316.855499,311.891174,103
316.855499,299.179871,103
316.855499,299.707642,103
316.855499,305.947937,103
316.855499,294.414246,103
316.855499,271.191711,103
316.855499,290.051788,103
316.855499,290.819702,103
316.855499,302.291138,103
316.855499,301.781738,103
316.855499,306.033081,103
316.855499,292.558685,103
316.855499,299.860565,103
316.855499,301.644958,103
316.855499,301.644958,103
316.855499,303.563324,103
316.855499,308.740051,103
316.855499,293.935577,103
316.855499,302.908630,103
316.855499,297.610413,103
316.855499,299.096924,103
316.855499,299.793701,103
316.855499,303.606018,103
316.855499,308.227295,103
316.855499,302.439331,103
316.855499,293.586304,103
316.855499,303.995209,103
316.855499,243.688950,103
316.855499,263.811462,103
316.855499,308.725159,103
316.855499,303.877289,103
316.855499,302.963989,103
316.855499,302.165192,103
316.855499,312.745087,103
316.855499,312.387024,103
316.855499,313.324860,103
316.855499,310.330414,103
316.855499,314.798889,103
316.855499,298.224884,103
316.855499,315.373535,103
316.855499,313.270264,103
316.855499,306.161316,103
316.855499,306.071167,103
316.855499,297.162292,103
316.855499,315.142731,103
316.855499,313.862549,103
316.855499,315.204315,103
316.855499,309.677551,103
316.855499,314.300537,103
316.855499,312.732635,103
316.855499,314.802277,103
316.855499,298.598755,103
316.855499,311.424438,103
316.855499,312.581055,103
316.896881,316.896881,103
316.896881,313.032990,103
316.896881,313.817963,103
316.896881,302.081177,103
316.896881,287.236664,103
