time,open,high,low,close,Baseline,Baseline,Entry Level [L] #1,Entry Level [L] #2,Entry Level [L] #3,Entry Level [L] #4,Entry Level [S] #1,Entry Level [S] #2,Entry Level [S] #3,Entry Level [S] #4,Exit Level [L],Exit Level [S],Avg Entry Price,Position Size (AC),Current Bar MDD (AC),Current Bar MDD %,1. Max Historical Trade Drawdown %,2. Max Historical Trade Drawdown %,3. Max Historical Trade Drawdown %,Max Leverage Allowed,Volume,Volume MA
2022-06-15T19:00:00+02:00,1078.66,1134.99,1058.58,1114.25,1111.9133333333314,1111.9133333333314,1067.44,1034.08,1000.72,945.13,1156.39,1189.75,1223.1000000000001,1278.7,1111.9133333333314,1111.9133333333314,1077.39,26730.748256860963,466.6883623493436,0.20990409982654715,25.328492221005106,23.340668635243883,22.820413111670828,3,117683.1535,116742.21975049996
2022-06-15T20:00:00+02:00,1114.24,1227.29,1045,1171.97,1102.9008333333313,1102.9008333333313,1058.78,1025.7,992.61,937.47,1147.02,1180.1000000000001,1213.19,1268.34,1102.9008333333313,1102.9008333333313,1058.78,26408.202790174277,343.7022180704215,0.1540322847700044,25.328492221005106,23.340668635243883,22.820413111670828,3,426087.7928,135967.91286549997
2022-06-15T21:00:00+02:00,1172.13,1216.47,1163.03,1171.03,1112.0966666666648,1112.0966666666648,1067.6100000000001,1034.25,1000.89,945.28,1156.58,1189.94,1223.31,1278.91,1112.0966666666648,1112.0966666666648,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,202665.7575,142632.83738549997
2022-06-15T22:00:00+02:00,1171.02,1190.52,1153.12,1180.21,1138.9699999999982,1138.9699999999982,1093.41,1059.24,1025.07,968.12,1184.53,1218.7,1252.8700000000001,1309.82,1138.9699999999982,1138.9699999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,59246.0795,143029.12714549998
2022-06-15T23:00:00+02:00,1180.21,1250,1177.31,1227,1164.6691666666648,1164.6691666666648,1118.08,1083.14,1048.2,989.97,1211.26,1246.2,1281.14,1339.3700000000001,1164.6691666666648,1164.6691666666648,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,62621.4996,143124.26069549998
2022-06-16T00:00:00+02:00,1227,1246,1214.01,1217.63,1187.6708333333315,1187.6708333333315,1140.16,1104.53,1068.9,1009.52,1235.18,1270.81,1306.44,1365.82,1187.6708333333315,1187.6708333333315,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,96860.5667,145732.40879549997
2022-06-16T01:00:00+02:00,1217.64,1239.56,1214.45,1237.52,1202.8358333333315,1202.8358333333315,1154.72,1118.64,1082.55,1022.41,1250.95,1287.03,1323.1200000000001,1383.26,1202.8358333333315,1202.8358333333315,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,43438.2427,144976.70451049996
2022-06-16T02:00:00+02:00,1237.53,1257.85,1222.85,1235.25,1220.694166666665,1220.694166666665,1171.8700000000001,1135.25,1098.6200000000001,1037.59,1269.52,1306.14,1342.76,1403.8,1220.694166666665,1220.694166666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,81026.0678,140830.50368549995
2022-06-16T03:00:00+02:00,1235.25,1256.17,1215.03,1215.4,1230.6074999999983,1230.6074999999983,1181.38,1144.46,1107.55,1046.02,1279.83,1316.75,1353.67,1415.2,1230.6074999999983,1230.6074999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,56557.7406,137361.32036549994
2022-06-16T04:00:00+02:00,1215.4,1227.11,1209.69,1218.57,1232.041666666665,1232.041666666665,1182.76,1145.8,1108.84,1047.24,1281.32,1318.28,1355.25,1416.8500000000001,1232.041666666665,1232.041666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,42179.2494,134700.34883049995
2022-06-16T05:00:00+02:00,1218.56,1224.22,1202.43,1210.1,1228.8416666666647,1228.8416666666647,1179.69,1142.82,1105.96,1044.52,1278,1314.8600000000001,1351.73,1413.17,1228.8416666666647,1228.8416666666647,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,43772.2347,131000.41747549994
2022-06-16T06:00:00+02:00,1210.1,1218.62,1187,1192.44,1220.6608333333315,1220.6608333333315,1171.83,1135.21,1098.59,1037.56,1269.49,1306.1100000000001,1342.73,1403.76,1220.6608333333315,1220.6608333333315,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,52969.3366,118231.70939199995
2022-06-16T07:00:00+02:00,1192.42,1205.31,1181.7,1182.86,1211.186666666665,1211.186666666665,1162.74,1126.4,1090.07,1029.51,1259.63,1295.97,1332.31,1392.8600000000001,1211.186666666665,1211.186666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,43169.9281,111060.67944999994
2022-06-16T08:00:00+02:00,1182.86,1189.31,1170.6,1176.01,1202.1466666666647,1202.1466666666647,1154.06,1118,1081.93,1021.82,1250.23,1286.3,1322.3600000000001,1382.47,1202.1466666666647,1202.1466666666647,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,42250.9414,103953.95889999994
2022-06-16T09:00:00+02:00,1176.01,1184.43,1155.26,1165.41,1190.769166666665,1190.769166666665,1143.14,1107.42,1071.69,1012.15,1238.4,1274.1200000000001,1309.8500000000001,1369.38,1190.769166666665,1190.769166666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,51448.6408,98912.48504999993
2022-06-16T10:00:00+02:00,1165.41,1180.4,1154.04,1173.45,1180.1816666666648,1180.1816666666648,1132.97,1097.57,1062.16,1003.15,1227.39,1262.79,1298.2,1357.21,1180.1816666666648,1180.1816666666648,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39434.1979,94603.52081999995
2022-06-16T11:00:00+02:00,1173.45,1175.38,1115.91,1128.1,1172.7658333333313,1172.7658333333313,1125.8600000000001,1090.67,1055.49,996.85,1219.68,1254.8600000000001,1290.04,1348.68,1172.7658333333313,1172.7658333333313,1125.8600000000001,27093.25976018003,239.44179082105455,0.10599083053031298,25.328492221005106,23.340668635243883,22.820413111670828,3,94029.929,91853.87670999994
2022-06-16T12:00:00+02:00,1128.1,1133,1093.71,1121.71,1162.2708333333314,1162.2708333333314,1115.78,1080.91,1046.04,987.9300000000001,1208.76,1243.63,1278.5,1336.6100000000001,1162.2708333333314,1162.2708333333314,1125.8600000000001,27093.25976018003,773.6737261202904,0.3424728845778448,25.328492221005106,23.340668635243883,22.820413111670828,3,85534.5111,90176.62250999993
2022-06-16T13:00:00+02:00,1121.7,1126.58,1098.65,1111.11,1145.2216666666648,1145.2216666666648,1099.41,1065.06,1030.7,973.44,1191.03,1225.39,1259.74,1317,1145.2216666666648,1145.2216666666648,1125.8600000000001,27093.25976018003,654.7950882654144,0.2898503013798801,25.328492221005106,23.340668635243883,22.820413111670828,3,60870.9184,89745.17371999993
2022-06-16T14:00:00+02:00,1111.11,1153,1104.01,1117,1127.2833333333315,1127.2833333333315,1082.19,1048.3700000000001,1014.5500000000001,958.19,1172.3700000000001,1206.19,1240.01,1296.38,1127.2833333333315,1127.2833333333315,1125.8600000000001,27093.25976018003,525.8093597427187,0.2327537333756123,25.328492221005106,23.340668635243883,22.820413111670828,3,84135.3289,89299.10584999995
2022-06-16T15:00:00+02:00,1117.02,1131.2,1086.11,1097.71,1118.3066666666648,1118.3066666666648,1073.57,1040.03,1006.48,950.5600000000001,1163.04,1196.59,1230.14,1286.05,1118.3066666666648,1118.3066666666648,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,101328.5327,88481.37480999995
2022-06-16T16:00:00+02:00,1097.72,1117.99,1082,1099.13,1114.599999999998,1114.599999999998,1070.02,1036.58,1003.14,947.41,1159.18,1192.6200000000001,1226.06,1281.79,1114.599999999998,1114.599999999998,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,84395.2147,71396.74590499995
2022-06-16T17:00:00+02:00,1099.12,1128.43,1098.66,1114.41,1109.4999999999982,1109.4999999999982,1065.1200000000001,1031.83,998.5500000000001,943.07,1153.88,1187.16,1220.45,1275.92,1109.4999999999982,1109.4999999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,63653.6333,64446.13969499995
2022-06-16T18:00:00+02:00,1114.41,1134.09,1096.06,1126.44,1105.791666666665,1105.791666666665,1061.56,1028.39,995.21,939.9200000000001,1150.02,1183.2,1216.3700000000001,1271.66,1105.791666666665,1105.791666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,73052.1672,65136.44407999995
2022-06-16T19:00:00+02:00,1126.44,1130.82,1106.54,1107.61,1109.0383333333316,1109.0383333333316,1064.68,1031.41,998.13,942.6800000000001,1153.4,1186.67,1219.94,1275.39,1109.0383333333316,1109.0383333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,49215.6858,64466.153389999956
2022-06-16T20:00:00+02:00,1107.62,1112.34,1097.32,1107.57,1115.2524999999982,1115.2524999999982,1070.64,1037.18,1003.73,947.96,1159.8600000000001,1193.32,1226.78,1282.54,1115.2524999999982,1115.2524999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,38635.6565,61554.907879999955
2022-06-16T21:00:00+02:00,1107.58,1118.08,1092.28,1096.05,1113.9383333333317,1113.9383333333317,1069.38,1035.96,1002.5400000000001,946.85,1158.5,1191.91,1225.33,1281.03,1113.9383333333317,1113.9383333333317,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,44053.3071,61585.661099999954
2022-06-16T22:00:00+02:00,1096.06,1115,1086.15,1100.44,1109.1874999999982,1109.1874999999982,1064.82,1031.54,998.27,942.8100000000001,1153.55,1186.83,1220.1100000000001,1275.57,1109.1874999999982,1109.1874999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48892.1092,59978.96316999996
2022-06-16T23:00:00+02:00,1100.44,1119.5,1098.01,1102.84,1103.0408333333316,1103.0408333333316,1058.92,1025.83,992.74,937.58,1147.16,1180.25,1213.34,1268.5,1103.0408333333316,1103.0408333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,30523.638,58677.258039999964
2022-06-17T00:00:00+02:00,1102.83,1104.46,1065.3,1066.92,1102.7024999999983,1102.7024999999983,1058.59,1025.51,992.4300000000001,937.3000000000001,1146.81,1179.89,1212.97,1268.1100000000001,1102.7024999999983,1102.7024999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,65002.5783,59818.42448499995
2022-06-17T01:00:00+02:00,1066.93,1075,1051.55,1068.5,1096.4958333333318,1096.4958333333318,1052.64,1019.74,986.85,932.02,1140.3600000000001,1173.25,1206.15,1260.97,1096.4958333333318,1096.4958333333318,1052.64,27858.029692655495,28.846758972676835,0.012770369157959765,25.328492221005106,23.340668635243883,22.820413111670828,3,71255.2829,61192.57689499996
2022-06-17T02:00:00+02:00,1068.5,1088.55,1051.11,1066.28,1085.1899999999985,1085.1899999999985,1041.78,1009.23,976.6700000000001,922.41,1128.6000000000001,1161.15,1193.71,1247.97,1085.1899999999985,1085.1899999999985,1052.64,27852.37381832499,40.48310148012882,0.017921741262166443,25.328492221005106,23.340668635243883,22.820413111670828,3,81682.2516,62628.22264499996
2022-06-17T03:00:00+02:00,1066.28,1115.83,1065.08,1107.73,1072.994166666665,1072.994166666665,1030.07,997.88,965.69,912.0500000000001,1115.91,1148.1000000000001,1180.29,1233.94,1072.994166666665,1072.994166666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,92983.319,65118.89218999996
2022-06-17T04:00:00+02:00,1107.73,1117.1,1084.73,1087.75,1074.2783333333316,1074.2783333333316,1031.31,999.08,966.85,913.14,1117.25,1149.48,1181.71,1235.42,1074.2783333333316,1074.2783333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,54114.2072,65712.05547999997
2022-06-17T05:00:00+02:00,1087.74,1095.38,1069.57,1071.51,1085.5558333333317,1085.5558333333317,1042.13,1009.57,977,922.72,1128.98,1161.54,1194.1100000000001,1248.39,1085.5558333333317,1085.5558333333317,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,43890.8058,65334.16372999997
2022-06-17T06:00:00+02:00,1071.51,1092.53,1068.07,1086.54,1089.7024999999983,1089.7024999999983,1046.1100000000001,1013.4200000000001,980.73,926.25,1133.29,1165.98,1198.67,1253.16,1089.7024999999983,1089.7024999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,42739.3267,65499.420169999976
2022-06-17T07:00:00+02:00,1086.54,1110.78,1084.37,1100.23,1086.6799999999982,1086.6799999999982,1043.21,1010.61,978.01,923.6800000000001,1130.15,1162.75,1195.3500000000001,1249.68,1086.6799999999982,1086.6799999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,51648.8214,63380.36478999998
2022-06-17T08:00:00+02:00,1100.23,1109.52,1087.82,1104.75,1085.3974999999982,1085.3974999999982,1041.98,1009.4200000000001,976.86,922.59,1128.81,1161.38,1193.94,1248.21,1085.3974999999982,1085.3974999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,61941.4063,62200.70954999997
2022-06-17T09:00:00+02:00,1104.75,1118,1096.74,1099.31,1091.9074999999982,1091.9074999999982,1048.23,1015.47,982.72,928.12,1135.58,1168.34,1201.1000000000001,1255.69,1091.9074999999982,1091.9074999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,86863.7783,63500.35254499996
2022-06-17T10:00:00+02:00,1099.31,1113,1094,1095.73,1100.2533333333315,1100.2533333333315,1056.24,1023.24,990.23,935.22,1144.26,1177.27,1210.28,1265.29,1100.2533333333315,1100.2533333333315,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,54713.7181,62029.272004999955
2022-06-17T11:00:00+02:00,1095.74,1102.99,1086.64,1093.11,1101.9299999999985,1101.9299999999985,1057.85,1024.79,991.74,936.64,1146.01,1179.07,1212.1200000000001,1267.22,1101.9299999999985,1101.9299999999985,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,56288.1907,59777.25490499994
2022-06-17T12:00:00+02:00,1093.11,1105.38,1088.83,1104.89,1099.9433333333318,1099.9433333333318,1055.95,1022.95,989.95,934.95,1143.94,1176.94,1209.94,1264.93,1099.9433333333318,1099.9433333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,45374.7559,57826.23196499995
2022-06-17T13:00:00+02:00,1104.88,1111.13,1091.38,1092.61,1097.7274999999984,1097.7274999999984,1053.82,1020.89,987.95,933.07,1141.64,1174.57,1207.5,1262.39,1097.7274999999984,1097.7274999999984,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48440.2264,57065.56161999995
2022-06-17T14:00:00+02:00,1092.61,1098.97,1071.21,1075.54,1097.5574999999983,1097.5574999999983,1053.66,1020.73,987.8000000000001,932.9200000000001,1141.46,1174.39,1207.31,1262.19,1097.5574999999983,1097.5574999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,49591.8623,55892.54637499994
2022-06-17T15:00:00+02:00,1075.54,1101.49,1071,1095.05,1094.2116666666652,1094.2116666666652,1050.44,1017.62,984.7900000000001,930.08,1137.98,1170.81,1203.63,1258.34,1094.2116666666652,1094.2116666666652,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,73193.1674,57091.420454999934
2022-06-17T16:00:00+02:00,1095.04,1095.99,1064.14,1075.71,1090.1174999999985,1090.1174999999985,1046.51,1013.8100000000001,981.11,926.6,1133.72,1166.43,1199.13,1253.64,1090.1174999999985,1090.1174999999985,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,76929.8669,59006.130974999935
2022-06-17T17:00:00+02:00,1075.72,1088.53,1072.03,1084.99,1084.3574999999985,1084.3574999999985,1040.98,1008.45,975.9200000000001,921.7,1127.73,1160.26,1192.79,1247.01,1084.3574999999985,1084.3574999999985,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,47694.7333,59188.20228499993
2022-06-17T18:00:00+02:00,1084.98,1093.52,1070.93,1076.5,1082.9358333333319,1082.9358333333319,1039.6200000000001,1007.13,974.64,920.5,1126.25,1158.74,1191.23,1245.38,1082.9358333333319,1082.9358333333319,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,63894.2645,59938.31004999993
2022-06-17T19:00:00+02:00,1076.5,1086.27,1072.69,1080,1081.506666666665,1081.506666666665,1038.25,1005.8000000000001,973.36,919.28,1124.77,1157.21,1189.66,1243.73,1081.506666666665,1081.506666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,41775.4064,60500.89846999992
2022-06-17T20:00:00+02:00,1080,1086.6,1076.58,1080.41,1080.2216666666652,1080.2216666666652,1037.01,1004.61,972.2,918.19,1123.43,1155.84,1188.24,1242.25,1080.2216666666652,1080.2216666666652,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,25553.479,58528.44350499993
2022-06-17T21:00:00+02:00,1080.41,1083.35,1073.51,1080,1080.4149999999984,1080.4149999999984,1037.2,1004.7900000000001,972.37,918.35,1123.63,1156.04,1188.46,1242.48,1080.4149999999984,1080.4149999999984,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,27179.4326,56324.65098999992
2022-06-17T22:00:00+02:00,1079.99,1099.82,1079.9,1094.99,1079.6933333333318,1079.6933333333318,1036.51,1004.11,971.72,917.74,1122.88,1155.27,1187.66,1241.65,1079.6933333333318,1079.6933333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39864.3265,54233.75473499993
2022-06-17T23:00:00+02:00,1095,1099.98,1080.62,1081.4,1082.9633333333315,1082.9633333333315,1039.64,1007.16,974.6700000000001,920.52,1126.28,1158.77,1191.26,1245.41,1082.9633333333315,1082.9633333333315,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,19224.9904,50545.83830499993
2022-06-18T00:00:00+02:00,1081.41,1088.34,1075.12,1084.25,1085.7474999999984,1085.7474999999984,1042.32,1009.75,977.1700000000001,922.89,1129.18,1161.75,1194.32,1248.6100000000001,1085.7474999999984,1085.7474999999984,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,22064.4525,48943.35056999994
2022-06-18T01:00:00+02:00,1084.26,1093.54,1082.11,1086.94,1086.7349999999985,1086.7349999999985,1043.27,1010.66,978.0600000000001,923.72,1130.2,1162.81,1195.41,1249.75,1086.7349999999985,1086.7349999999985,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,13031.1599,47400.368274999935
2022-06-18T02:00:00+02:00,1086.93,1097.58,1082.4,1088.43,1086.0808333333318,1086.0808333333318,1042.64,1010.0600000000001,977.47,923.1700000000001,1129.52,1162.1100000000001,1194.69,1248.99,1086.0808333333318,1086.0808333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,28254.9494,46676.14940999994
2022-06-18T03:00:00+02:00,1088.44,1092.58,1073.5,1076.39,1085.9424999999983,1085.9424999999983,1042.5,1009.9300000000001,977.35,923.0500000000001,1129.38,1161.96,1194.54,1248.83,1085.9424999999983,1085.9424999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,29719.8236,45579.69951999994
2022-06-18T04:00:00+02:00,1076.39,1083.82,1071.57,1082.93,1086.091666666665,1086.091666666665,1042.65,1010.07,977.48,923.1800000000001,1129.54,1162.1200000000001,1194.7,1249.01,1086.091666666665,1086.091666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,38772.6645,44421.26242999993
2022-06-18T05:00:00+02:00,1082.94,1083.98,1075.57,1079.47,1083.4133333333318,1083.4133333333318,1040.08,1007.57,975.07,920.9,1126.75,1159.25,1191.75,1245.93,1083.4133333333318,1083.4133333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,17614.24,40958.78551499993
2022-06-18T06:00:00+02:00,1079.46,1080.97,1074.41,1080.85,1080.631666666665,1080.631666666665,1037.41,1004.99,972.57,918.54,1123.8600000000001,1156.28,1188.69,1242.73,1080.631666666665,1080.631666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,20975.0232,39271.85076999993
2022-06-18T07:00:00+02:00,1080.84,1084.81,1075.54,1078.21,1079.3633333333316,1079.3633333333316,1036.19,1003.8100000000001,971.4300000000001,917.46,1122.54,1154.92,1187.3,1241.27,1079.3633333333316,1079.3633333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,26275.1139,37771.19692999993
2022-06-18T08:00:00+02:00,1078.21,1079.73,1000.1,1019.84,1079.754166666665,1079.754166666665,1036.56,1004.1700000000001,971.78,917.79,1122.94,1155.34,1187.73,1241.72,1079.754166666665,1079.754166666665,1020.365,53632.69951614184,1065.1743794569725,0.4698754885155126,25.328492221005106,23.340668635243883,22.820413111670828,3,151257.74552,43065.34641099993
2022-06-18T09:00:00+02:00,1019.72,1030.41,988.95,1003.78,1067.7474999999984,1067.7474999999984,1025.04,993.01,960.97,907.59,1110.46,1142.49,1174.52,1227.91,1067.7474999999984,1067.7474999999984,1020.365,53632.69951614184,1651.243677801173,0.7284055500476101,25.328492221005106,23.340668635243883,22.820413111670828,3,226400.3033,51963.35025599993
2022-06-18T10:00:00+02:00,1003.78,1009,975.21,990.85,1045.011666666665,1045.011666666665,1003.21,971.86,940.51,888.26,1086.81,1118.16,1149.51,1201.76,1045.011666666665,1045.011666666665,1020.365,53632.69951614184,2373.4492526217414,1.0469887828234874,25.328492221005106,23.340668635243883,22.820413111670828,3,171542.7943,58060.89685599993
2022-06-18T11:00:00+02:00,990.85,999.98,984.44,995.32,1016.631666666665,1016.631666666665,975.97,945.47,914.97,864.14,1057.3,1087.8,1118.29,1169.13,1016.631666666665,1016.631666666665,1020.365,53632.69951614184,1888.299510584343,0.8329769022906379,25.328492221005106,23.340668635243883,22.820413111670828,3,84569.3105,58629.70401099992
2022-06-18T12:00:00+02:00,995.32,1017.48,993.34,1006.73,999.3574999999983,999.3574999999983,959.38,929.4,899.4200000000001,849.45,1039.33,1069.31,1099.29,1149.26,999.3574999999983,999.3574999999983,1020.365,53632.69951614184,1420.4953172871785,0.6266165841170356,25.328492221005106,23.340668635243883,22.820413111670828,3,106328.971,60099.65921599992
2022-06-18T13:00:00+02:00,1006.58,1015.52,999.32,1005.06,996.8583333333318,996.8583333333318,956.98,927.08,897.1700000000001,847.33,1036.73,1066.64,1096.54,1146.39,996.8583333333318,996.8583333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,69556.7185,61192.758475999915
2022-06-18T14:00:00+02:00,1005.06,1008.87,996.21,999.84,1000.8283333333317,1000.8283333333317,960.8000000000001,930.77,900.75,850.7,1040.8600000000001,1070.89,1100.91,1150.95,1000.8283333333317,1000.8283333333317,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,41492.4132,60072.66591099992
2022-06-18T15:00:00+02:00,999.83,1004.48,993.01,999.76,1004.1108333333317,1004.1108333333317,963.95,933.82,903.7,853.49,1044.28,1074.4,1104.52,1154.73,1004.1108333333317,1004.1108333333317,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,56837.4846,60825.76982099992
2022-06-18T16:00:00+02:00,999.76,1003.92,992.5,992.97,1002.7949999999984,1002.7949999999984,962.6800000000001,932.6,902.52,852.38,1042.91,1072.99,1103.07,1153.21,1002.7949999999984,1002.7949999999984,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39359.1905,61516.05539599992
2022-06-18T17:00:00+02:00,992.98,997,988.02,989.48,999.6841666666651,999.6841666666651,959.7,929.71,899.72,849.73,1039.67,1069.66,1099.65,1149.64,999.6841666666651,999.6841666666651,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39046.1234,62109.38993599992
2022-06-18T18:00:00+02:00,989.49,999.83,977.1,982.2,996.1424999999982,996.1424999999982,956.3000000000001,926.41,896.53,846.72,1035.99,1065.8700000000001,1095.76,1145.56,996.1424999999982,996.1424999999982,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,58977.0874,63065.02798099993
2022-06-18T19:00:00+02:00,982.19,988.2,954.99,962.56,992.104166666665,992.104166666665,952.4200000000001,922.66,892.89,843.29,1031.79,1061.55,1091.31,1140.92,992.104166666665,992.104166666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,103408.62608,67274.20976499993
2022-06-18T20:00:00+02:00,962.56,964.23,934.27,938.39,983.6699999999984,983.6699999999984,944.32,914.8100000000001,885.3000000000001,836.12,1023.02,1052.53,1082.04,1131.22,983.6699999999984,983.6699999999984,944.32,27651.211940962054,294.28020163363107,0.1305112280698226,25.328492221005106,23.340668635243883,22.820413111670828,3,124056.79586,72373.82693299993
2022-06-18T21:00:00+02:00,938.39,944.42,912.53,915.15,969.6674999999983,969.6674999999983,930.88,901.79,872.7,824.22,1008.45,1037.54,1066.63,1115.1200000000001,969.6674999999983,969.6674999999983,944.32,27651.211940962054,930.8624487495614,0.41283103883976546,25.328492221005106,23.340668635243883,22.820413111670828,3,126146.23564,78029.58071999994
2022-06-18T22:00:00+02:00,915.16,928.36,881.56,904.25,949.8233333333318,949.8233333333318,911.83,883.34,854.84,807.35,987.82,1016.3100000000001,1044.81,1092.3,949.8233333333318,949.8233333333318,913.0601521837116,54856.83713291935,1892.5354631579216,0.8393263498233359,25.328492221005106,23.340668635243883,22.820413111670828,3,290801.4468,91156.90558999994
2022-06-18T23:00:00+02:00,904.26,973.59,900.98,943.07,928.2724999999983,928.2724999999983,891.14,863.29,835.45,789.03,965.4,993.25,1021.1,1067.51,928.2724999999983,928.2724999999983,913.0601521837116,54856.83713291935,725.777966870918,0.3218774937508995,25.328492221005106,23.340668635243883,22.820413111670828,3,155969.6057,97469.39469499994
2022-06-19T00:00:00+02:00,943.06,1015,938.02,991.02,921.8099999999985,921.8099999999985,884.94,857.28,829.63,783.54,958.6800000000001,986.34,1013.99,1060.08,921.8099999999985,921.8099999999985,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,206095.389,105835.53091999993
2022-06-19T01:00:00+02:00,991.02,1004.98,979.36,995.13,936.5274999999983,936.5274999999983,899.07,870.97,842.87,796.0500000000001,973.99,1002.08,1030.18,1077.01,936.5274999999983,936.5274999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,95525.4628,109731.09205999991
2022-06-19T02:00:00+02:00,995.12,1009.54,987.89,991.03,964.9574999999983,964.9574999999983,926.36,897.41,868.46,820.21,1003.5600000000001,1032.5,1061.45,1109.7,964.9574999999983,964.9574999999983,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,98782.2514,113621.4534699999
2022-06-19T03:00:00+02:00,991.03,996.43,958.29,962.43,986.764166666665,986.764166666665,947.29,917.69,888.09,838.75,1026.23,1055.84,1085.44,1134.78,986.764166666665,986.764166666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,87353.6867,116675.38210999989
2022-06-19T04:00:00+02:00,962.42,967.64,940.95,950.7,988.5208333333317,988.5208333333317,948.98,919.32,889.6700000000001,840.24,1028.06,1057.72,1087.3700000000001,1136.8,988.5208333333317,988.5208333333317,948.98,27890.479759103804,236.00134087715523,0.10429318121338663,25.328492221005106,23.340668635243883,22.820413111670828,3,77081.0368,112966.5466739999
2022-06-19T05:00:00+02:00,950.7,978.03,948.45,953.2,976.1224999999982,976.1224999999982,937.08,907.79,878.51,829.7,1015.1700000000001,1044.45,1073.73,1122.54,976.1224999999982,976.1224999999982,948.98,27890.479759103804,15.576676296997043,0.006883609718940505,25.328492221005106,23.340668635243883,22.820413111670828,3,75388.5053,105415.95677399989
