time,ema(12),entry level 1,entry level 2,entry level 3,entry level 4,ema(16)
1641839400,41277.2,39626.1,38387.8,37149.4,35085.6,41304.6
1641841200,41320.9,39668,38428.4,37188.8,35122.7,41334.8
1641843000,41336.3,39682.9,38442.8,37202.7,35135.9,41345
1641844800,41333.8,39680.5,38440.5,37200.4,35133.8,41342.1
1641846600,41364,39709.5,38468.6,37227.6,35159.4,41364.2
1641848400,41427.3,39770.2,38527.4,37284.6,35213.2,41412.6
1641850200,41470.3,39811.5,38567.4,37323.3,35249.8,41447.2
1641852000,41504.8,39844.6,38599.5,37354.3,35279.1,41476.3
1641853800,41527.2,39866.1,38620.3,37374.5,35298.1,41496.8
1641855600,41550.9,39888.9,38642.4,37395.8,35318.3,41518.5
1641857400,41591.6,39927.9,38680.1,37432.4,35352.8,41553.4
1641859200,41617.7,39953,38704.4,37455.9,35375,41577.8
1641861000,41623.6,39958.7,38710,37461.3,35380.1,41587.1
1641862800,41634,39968.7,38719.6,37470.6,35388.9,41599.3
1641864600,41674.3,40007.3,38757.1,37506.9,35423.2,41634.2
1641866400,41728.1,40059,38807.1,37555.3,35468.9,41680.1
1641868200,41801.6,40129.5,38875.5,37621.4,35531.4,41741.9
1641870000,41854.3,40180.1,38924.5,37668.8,35576.1,41789.2
1641871800,41907.9,40231.6,38974.4,37717.1,35621.7,41837.9
1641873600,41962.1,40283.6,39024.7,37765.8,35667.7,41887.5
1641875400,42009.7,40329.3,39069,37808.7,35708.2,41932.7
1641877200,42033.7,40352.4,39091.4,37830.4,35728.7,41960.2
1641879000,42041.5,40359.8,39098.6,37837.3,35735.2,41974.7
1641880800,42055.2,40373,39111.4,37849.7,35747,41993.1
1641882600,42059.5,40377.1,39115.3,37853.5,35750.6,42003.7
1641884400,42072.8,40389.9,39127.7,37865.5,35761.9,42020.4
1641886200,42090.8,40407.1,39144.4,37881.7,35777.2,42040.3
1641888000,42124.9,40439.9,39176.1,37912.4,35806.1,42072.3
1641889800,42120.9,40436,39172.4,37908.8,35802.7,42075.5
1641891600,42098.9,40415,39152,37889,35784.1,42064
1641893400,42087.8,40404.3,39141.6,37879,35774.6,42059.6
1641895200,42059.6,40377.2,39115.4,37853.6,35750.6,42041.3
1641897000,42004.9,40324.7,39064.6,37804.4,35704.2,42001.7
1641898800,41959.7,40281.3,39022.5,37763.7,35665.8,41967.5
1641900600,41937.5,40260,39001.8,37743.7,35646.8,41949.6
1641902400,41922.9,40246,38988.3,37730.6,35634.5,41937
1641904200,41912.2,40235.7,38978.3,37721,35625.4,41927.2
1641906000,41892.6,40216.9,38960.2,37703.4,35608.7,41910.5
1641907800,41864.2,40189.6,38933.7,37677.8,35584.6,41886.6
1641909600,41817.6,40144.9,38890.4,37635.9,35545,41848.3
1641911400,41768.4,40097.6,38844.6,37591.5,35503.1,41807.1
1641913200,41773.9,40103,38849.8,37596.5,35507.9,41806.8
1641915000,41767.7,40097,38844,37590.9,35502.6,41798.2
1641916800,41817.2,40144.5,38890,37635.5,35544.6,41832.4
1641918600,41942.6,40264.9,39006.6,37748.4,35651.2,41926.5
1641920400,42047.8,40365.9,39104.5,37843.1,35740.7,42008.9
1641922200,42113.8,40429.3,39165.8,37902.4,35796.7,42063.9
1641924000,42184.1,40496.8,39231.3,37965.7,35856.5,42123.6
1641925800,42269.5,40578.7,39310.6,38042.6,35929.1,42196
1641927600,42343.4,40649.7,39379.4,38109.1,35991.9,42261.1
1641929400,42421.2,40724.3,39451.7,38179.1,36058,42330.3
1641931200,42497.6,40797.7,39522.8,38247.8,36122.9,42399.4
1641933000,42544,40842.2,39565.9,38289.6,36162.4,42446.4
1641934800,42576.1,40873.1,39595.8,38318.5,36189.7,42482.5
1641936600,42594.4,40890.7,39612.8,38335,36205.3,42507.5
1641938400,42604.8,40900.6,39622.4,38344.3,36214,42525.6
1641940200,42618.2,40913.5,39635,38356.4,36225.5,42545.2
1641942000,42640.6,40935,39655.8,38376.5,36244.5,42570.9
1641943800,42656.5,40950.2,39670.5,38390.8,36258,42591.3
1641945600,42679.7,40972.5,39692.2,38411.8,36277.8,42616.7
1641947400,42688.6,40981.1,39700.4,38419.8,36285.3,42630.9
1641949200,42685.2,40977.8,39697.3,38416.7,36282.4,42635.1
1641951000,42678.1,40971,39690.6,38410.3,36276.4,42635.6
1641952800,42671.4,40964.6,39684.4,38404.3,36270.7,42635.5
1641954600,42655.5,40949.3,39669.6,38389.9,36257.2,42627.5
1641956400,42641.8,40936.2,39656.9,38377.7,36245.6,42620.4
1641958200,42636.8,40931.3,39652.2,38373.1,36241.2,42619
1641960000,42635.1,40929.7,39650.7,38371.6,36239.8,42619.8
1641961800,42628.5,40923.4,39644.5,38365.7,36234.3,42616.6
1641963600,42631.4,40926.2,39647.2,38368.3,36236.7,42620.2
1641965400,42642.1,40936.4,39657.1,38377.9,36245.8,42629.7
1641967200,42649.6,40943.6,39664.1,38384.6,36252.1,42636.9
1641969000,42659,40952.7,39672.9,38393.1,36260.2,42645.6
1641970800,42647.7,40941.8,39662.3,38382.9,36250.5,42638.5
1641972600,42634.3,40928.9,39649.9,38370.8,36239.1,42629.3
1641974400,42628.5,40923.4,39644.5,38365.7,36234.3,42625.5
1641976200,42625.7,40920.7,39641.9,38363.1,36231.8,42623.7
1641978000,42643.2,40937.5,39658.2,38378.9,36246.8,42637.4
1641979800,42667.5,40960.8,39680.8,38400.8,36267.4,42656.6
1641981600,42695.7,40987.9,39707,38426.1,36291.4,42679.5
1641983400,42715.7,41007.1,39725.6,38444.1,36308.3,42696.7
1641985200,42725.3,41016.3,39734.5,38452.8,36316.5,42706.2
1641987000,42761.1,41050.7,39767.9,38485,36347,42735.9
1641988800,42804.3,41092.1,39808,38523.8,36383.6,42771.8
1641990600,42863.3,41148.8,39862.9,38577,36433.8,42820.8
1641992400,42933.2,41215.8,39927.8,38639.8,36493.2,42879.2
1641994200,43047.9,41326,40034.6,38743.1,36590.7,42973.3
1641996000,43169.5,41442.7,40147.6,38852.5,36694.1,43075.1
1641997800,43269.1,41538.4,40240.3,38942.2,36778.7,43162.4
1641999600,43355,41620.8,40320.2,39019.5,36851.8,43240.6
1642001400,43398.8,41662.9,40360.9,39059,36889,43287.6
1642003200,43417.6,41680.9,40378.3,39075.8,36904.9,43315
1642005000,43442.2,41704.5,40401.2,39098,36925.9,43345.9
1642006800,43470.7,41731.9,40427.7,39123.6,36950.1,43379
1642008600,43516.8,41776.1,40470.6,39165.1,36989.3,43425
1642010400,43557.9,41815.6,40508.9,39202.1,37024.2,43467.3
1642012200,43579.7,41836.5,40529.2,39221.8,37042.8,43494.6
1642014000,43586,41842.6,40535,39227.4,37048.1,43509.5
1642015800,43601.9,41857.8,40549.8,39241.7,37061.6,43530.6
1642017600,43619.1,41874.3,40565.8,39257.2,37076.2,43552.2
1642019400,43644.6,41898.8,40589.5,39280.2,37097.9,43579.5
1642021200,43700.4,41952.4,40641.4,39330.4,37145.4,43629.9
1642023000,43735.1,41985.7,40673.7,39361.6,37174.9,43664.7
1642024800,43748.6,41998.6,40686.2,39373.7,37186.3,43683.3
1642026600,43766.6,42015.9,40702.9,39389.9,37201.6,43704.7
1642028400,43786.4,42034.9,40721.3,39407.7,37218.4,43727.1
1642030200,43807.5,42055.2,40741,39426.8,37236.4,43750.3
1642032000,43824.7,42071.7,40757,39442.2,37251,43770.1
1642033800,43819.8,42067,40752.4,39437.8,37246.8,43772.8
1642035600,43798.5,42046.6,40732.6,39418.7,37228.7,43762.1
1642037400,43765.3,42014.7,40701.7,39388.8,37200.5,43740.9
1642039200,43739.4,41989.8,40677.6,39365.5,37178.5,43724
1642041000,43719.4,41970.6,40659,39347.4,37161.5,43710.5
1642042800,43689.2,41941.6,40631,39320.3,37135.8,43688.5
1642044600,43657.6,41911.3,40601.6,39291.8,37109,43664.4
1642046400,43645.9,41900.1,40590.7,39281.3,37099,43654.7
1642048200,43646.5,41900.6,40591.2,39281.8,37099.5,43654
1642050000,43647.8,41901.9,40592.5,39283.1,37100.7,43654.2
1642051800,43654.6,41908.4,40598.8,39289.1,37106.4,43658.6
1642053600,43663.1,41916.6,40606.7,39296.8,37113.7,43664.7
1642055400,43671.7,41924.8,40614.7,39304.5,37121,43671.1
1642057200,43677.4,41930.3,40620,39309.7,37125.8,43675.5
1642059000,43675.9,41928.8,40618.6,39308.3,37124.5,43674.5
1642060800,43688.2,41940.7,40630,39319.4,37135,43684.1
1642062600,43712.7,41964.2,40652.8,39341.5,37155.8,43703.4
1642064400,43736.4,41987,40674.9,39362.8,37176,43722.6
1642066200,43757.8,42007.5,40694.8,39382,37194.1,43740.6
1642068000,43781.2,42029.9,40716.5,39403.1,37214,43760.5
1642069800,43790.5,42038.8,40725.1,39411.4,37221.9,43770
1642071600,43774.3,42023.4,40710.1,39396.9,37208.2,43760.1
1642073400,43752.3,42002.2,40689.6,39377.1,37189.4,43744.9
1642075200,43742.6,41992.9,40680.7,39368.4,37181.3,43738.4
1642077000,43747.3,41997.4,40685,39372.6,37185.2,43742.4
1642078800,43746.2,41996.4,40684,39371.6,37184.3,43742.2
1642080600,43755.9,42005.7,40693,39380.3,37192.5,43750.1
1642082400,43802.1,42050,40735.9,39421.9,37231.8,43786.1
1642084200,43863.8,42109.2,40793.3,39477.4,37284.2,43835.1
1642086000,43838.2,42084.7,40769.5,39454.4,37262.5,43818.9
1642087800,43734.9,41985.5,40673.5,39361.4,37174.7,43742.2
1642089600,43664,41917.5,40607.6,39297.6,37114.4,43687.2
1642091400,43608.8,41864.5,40556.2,39247.9,37067.5,43642.2
1642093200,43511.5,41771,40465.7,39160.3,36984.8,43563.9
1642095000,43403.7,41667.5,40365.4,39063.3,36893.1,43475.2
1642096800,43319.5,41586.7,40287.1,38987.5,36821.6,43402.5
1642098600,43238.1,41508.6,40211.4,38914.3,36752.4,43330.4
1642100400,43159.7,41433.3,40138.5,38843.7,36685.7,43259.6
1642102200,43084.6,41361.2,40068.7,38776.1,36621.9,43190.5
1642104000,43006.5,41286.2,39996,38705.8,36555.5,43118.3
1642105800,42955.2,41237,39948.3,38659.7,36511.9,43065.9
1642107600,42925.5,41208.5,39920.7,38633,36486.7,43030.2
1642109400,42903.4,41187.3,39900.2,38613.1,36467.9,43001
1642111200,42889.1,41173.5,39886.8,38600.2,36455.7,42978.5
1642113000,42855.6,41141.3,39855.7,38570,36427.2,42942.4
1642114800,42818.9,41106.2,39821.6,38537,36396.1,42904.1
1642116600,42788,41076.5,39792.8,38509.2,36369.8,42870.4
1642118400,42750.6,41040.6,39758,38475.5,36338,42832.2
1642120200,42733.2,41023.9,39741.9,38459.9,36323.2,42809.3
1642122000,42726.7,41017.6,39735.8,38454,36317.7,42795.3
1642123800,42707.9,40999.6,39718.3,38437.1,36301.7,42772.9
1642125600,42685.6,40978.2,39697.6,38417,36282.7,42748.2
1642127400,42679.7,40972.5,39692.1,38411.7,36277.8,42736.3
1642129200,42677.9,40970.7,39690.4,38410.1,36276.2,42728.2
1642131000,42674.5,40967.5,39687.3,38407.1,36273.3,42719.7
1642132800,42681.1,40973.9,39693.4,38413,36279,42719.5
1642134600,42687.5,40980,39699.4,38418.7,36284.4,42719.8
1642136400,42695.1,40987.3,39706.4,38425.6,36290.8,42721.9
1642138200,42715.7,41007,39725.6,38444.1,36308.3,42734.4
1642140000,42742,41032.4,39750.1,38467.8,36330.7,42752.4
1642141800,42760,41049.6,39766.8,38484,36346,42764.9
1642143600,42770.8,41060,39776.9,38493.7,36355.2,42772.6
1642145400,42767.4,41056.7,39773.7,38490.7,36352.3,42769.8
1642147200,42732.7,41023.4,39741.4,38459.4,36322.8,42743
1642149000,42688.2,40980.7,39700,38419.4,36285,42707.7
1642150800,42664.3,40957.7,39677.8,38397.8,36264.6,42687.1
1642152600,42648.8,40942.8,39663.4,38383.9,36251.5,42672.6
1642154400,42624.2,40919.2,39640.5,38361.8,36230.6,42651
1642156200,42565.6,40863,39586,38309.1,36180.8,42603.1
1642158000,42475.6,40776.6,39502.3,38228,36104.2,42529.8
1642159800,42393.9,40698.2,39426.4,38154.5,36034.8,42461
1642161600,42330.1,40636.9,39367,38097.1,35980.6,42404.3
1642163400,42292.1,40600.4,39331.6,38062.9,35948.3,42366.5
1642165200,42271,40580.2,39312.1,38043.9,35930.4,42341.6
1642167000,42261.2,40570.7,39302.9,38035.1,35922,42325.8
1642168800,42257.9,40567.6,39299.8,38032.1,35919.2,42315.7
1642170600,42314.8,40622.2,39352.8,38083.3,35967.6,42352.4
1642172400,42428.6,40731.5,39458.6,38185.8,36064.4,42435
1642174200,42528.1,40827,39551.2,38275.3,36148.9,42510.4
1642176000,42605.3,40901.1,39622.9,38344.8,36214.5,42571.5
1642177800,42679.2,40972.1,39691.7,38411.3,36277.4,42632
1642179600,42749.3,41039.3,39756.8,38474.3,36336.9,42691.1
1642181400,42784.9,41073.5,39790,38506.4,36367.2,42725.2
1642183200,42800.4,41088.3,39804.3,38520.3,36380.3,42744
1642185000,42824,41111,39826.3,38541.6,36400.4,42768.7
1642186800,42864.1,41149.5,39863.6,38577.7,36434.5,42805.9
1642188600,42910.3,41193.9,39906.6,38619.3,36473.8,42848.1
1642190400,42937.2,41219.7,39931.5,38643.4,36496.6,42875.9
1642192200,42957.9,41239.6,39950.8,38662.1,36514.2,42899
1642194000,42990.2,41270.6,39980.9,38691.2,36541.7,42930.6
1642195800,43034.2,41312.9,40021.8,38730.8,36579.1,42971.3
1642197600,43068.7,41346,40053.9,38761.9,36608.4,43005.1
1642199400,43097.4,41373.5,40080.6,38787.7,36632.8,43034.5
1642201200,43106.9,41382.7,40089.5,38796.3,36640.9,43049.2
1642203000,43099.6,41375.6,40082.6,38789.6,36634.7,43050.4
1642204800,43091.8,41368.2,40075.4,38782.7,36628.1,43050.2
1642206600,43086.8,41363.4,40070.8,38778.1,36623.8,43051.3
1642208400,43086.1,41362.6,40070.1,38777.5,36623.2,43054.9
1642210200,43070.8,41348,40055.9,38763.7,36610.2,43046.9
1642212000,43056.7,41334.4,40042.7,38751,36598.2,43038.9
1642213800,43054.8,41332.6,40041,38749.3,36596.6,43039.6
1642215600,43058.2,41335.9,40044.2,38752.4,36599.5,43044
1642217400,43051.3,41329.3,40037.7,38746.2,36593.6,43040.4
1642219200,43021.4,41300.5,40009.9,38719.2,36568.1,43018.7
1642221000,42995.8,41276,39986.1,38696.2,36546.4,42999.5
1642222800,42982.9,41263.6,39974.1,38684.6,36535.5,42989.2
1642224600,42982.4,41263.1,39973.6,38684.1,36535,42988.1
1642226400,42980.5,41261.3,39971.9,38682.5,36533.5,42986
1642228200,42985.4,41266,39976.5,38686.9,36537.6,42989.1
1642230000,42990.7,41271,39981.3,38691.6,36542.1,42992.7
1642231800,42995.2,41275.4,39985.5,38695.7,36545.9,42995.9
1642233600,43005.3,41285.1,39995,38704.8,36554.5,43003.6
1642235400,43007,41286.7,39996.5,38706.3,36555.9,43005
1642237200,42999.6,41279.6,39989.6,38699.6,36549.6,42999.6
1642239000,42997.7,41277.8,39987.9,38698,36548.1,42998.2
1642240800,43019,41298.2,40007.7,38717.1,36566.2,43014.4
1642242600,43038.6,41317,40025.9,38734.7,36582.8,43029.9
1642244400,43043.5,41321.7,40030.4,38739.1,36586.9,43034.7
1642246200,43042.7,41321,40029.7,38738.4,36586.3,43035.1
1642248000,43032.6,41311.3,40020.4,38729.4,36577.7,43028.3
1642249800,42995.5,41275.7,39985.8,38696,36546.2,43000.4
1642251600,42962.5,41244,39955.1,38666.2,36518.1,42974.6
1642253400,42953.1,41235,39946.4,38657.8,36510.1,42966
1642255200,42942.4,41224.7,39936.4,38648.1,36501,42956.3
1642257000,42963.6,41245.1,39956.2,38667.3,36519.1,42970.9
1642258800,42993.4,41273.7,39983.9,38694.1,36544.4,42992.8
1642260600,43036.7,41315.3,40024.2,38733.1,36581.2,43026
1642262400,43082.8,41359.5,40067,38774.5,36620.4,43062.5
1642264200,43119.1,41394.3,40100.8,38807.2,36651.2,43092.6
1642266000,43155.1,41428.9,40134.3,38839.6,36681.9,43123.3
1642267800,43195.1,41467.3,40171.4,38875.6,36715.8,43157.6
1642269600,43215.1,41486.5,40190.1,38893.6,36732.9,43177.4
1642271400,43231.2,41501.9,40205,38908.1,36746.5,43194.1
1642273200,43253.3,41523.2,40225.6,38928,36765.3,43215.3
1642275000,43286.7,41555.3,40256.7,38958.1,36793.7,43245.4
1642276800,43340.8,41607.1,40306.9,39006.7,36839.7,43291.6
1642278600,43379.8,41644.6,40343.2,39041.8,36872.8,43327.2
1642280400,43387.9,41652.4,40350.7,39049.1,36879.7,43339.6
1642282200,43374.6,41639.6,40338.3,39037.1,36868.4,43335.1
1642284000,43354.2,41620.1,40319.4,39018.8,36851.1,43324.2
1642285800,43331.1,41597.8,40297.9,38998,36831.4,43310
1642287600,43318.7,41586,40286.4,38986.8,36820.9,43303
1642289400,43295.2,41563.3,40264.5,38965.6,36800.9,43286.9
1642291200,43260.5,41530.1,40232.2,38934.4,36771.4,43261.3
1642293000,43229.9,41500.7,40203.8,38906.9,36745.4,43237.8
1642294800,43205.2,41477,40180.9,38884.7,36724.4,43218
1642296600,43179,41451.8,40156.4,38861.1,36702.1,43196.4
1642298400,43153.8,41427.7,40133,38838.4,36680.7,43175.1
1642300200,43124.7,41399.7,40106,38812.2,36656,43150.4
1642302000,43096.2,41372.4,40079.5,38786.6,36631.8,43125.6
1642303800,43077.1,41354,40061.7,38769.4,36615.5,43107.5
1642305600,43061.8,41339.3,40047.5,38755.6,36602.5,43092.2
1642307400,43054.8,41332.6,40041,38749.3,36596.6,43083.3
1642309200,43056,41333.7,40042,38750.4,36597.6,43080.8
1642311000,43051.5,41329.5,40037.9,38746.4,36593.8,43074.5
1642312800,43048.9,41327,40035.5,38744,36591.6,43069.8
1642314600,43065.7,41343.1,40051.1,38759.2,36605.9,43080.2
1642316400,43082.5,41359.2,40066.7,38774.3,36620.1,43091.3
1642318200,43096.5,41372.7,40079.8,38786.9,36632,43101
1642320000,43114.6,41390,40096.5,38803.1,36647.4,43114.3
1642321800,43117.3,41392.6,40099,38805.5,36649.7,43116.4
1642323600,43111.9,41387.4,40094.1,38800.7,36645.1,43112.4
1642325400,43108.5,41384.1,40090.9,38797.6,36642.2,43109.7
1642327200,43111.1,41386.6,40093.3,38800,36644.4,43111.5
1642329000,43098.4,41374.4,40081.5,38788.5,36633.6,43101.8
1642330800,43068.6,41345.9,40053.8,38761.8,36608.3,43078.6
1642332600,43051.9,41329.8,40038.3,38746.7,36594.1,43064.7
1642334400,43049.7,41327.7,40036.2,38744.7,36592.2,43061.5
1642336200,43050.1,41328.1,40036.6,38745.1,36592.6,43060.4
1642338000,43012.6,41292.1,40001.7,38711.3,36560.7,43030.5
1642339800,42992.1,41272.4,39982.6,38692.9,36543.3,43012.7
1642341600,43023.2,41302.3,40011.6,38720.9,36569.7,43034.1
1642343400,43064.5,41341.9,40050,38758.1,36604.8,43064.4
1642345200,43090,41366.4,40073.7,38781,36626.5,43083.9
1642347000,43109.3,41384.9,40091.6,38798.4,36642.9,43099.4
1642348800,43141.2,41415.6,40121.3,38827.1,36670,43125
1642350600,43178.7,41451.5,40156.2,38860.8,36701.9,43155.5
1642352400,43203.6,41475.5,40179.4,38883.3,36723.1,43177.3
1642354200,43199.5,41471.5,40175.6,38879.6,36719.6,43177.3
1642356000,43177.6,41450.5,40155.2,38859.8,36701,43163.1
1642357800,43156.6,41430.3,40135.6,38840.9,36683.1,43148.7
1642359600,43131.7,41406.4,40112.5,38818.5,36662,43130.7
1642361400,43092.5,41368.8,40076.1,38783.3,36628.7,43100.8
1642363200,43064.2,41341.7,40049.7,38757.8,36604.6,43078.2
1642365000,43057.9,41335.6,40043.8,38752.1,36599.2,43071.7
1642366800,43049.7,41327.7,40036.2,38744.7,36592.3,43063.8
1642368600,43035.7,41314.2,40023.2,38732.1,36580.3,43051.4
1642370400,43041.2,41319.5,40028.3,38737.1,36585,43053.8
1642372200,43062.9,41340.4,40048.5,38756.6,36603.5,43068.9
1642374000,43082,41358.7,40066.2,38773.8,36619.7,43082.8
1642375800,43089.8,41366.2,40073.5,38780.8,36626.3,43088.7
1642377600,43081.9,41358.6,40066.1,38773.7,36619.6,43082.7
1642379400,43061.5,41339,40047.2,38755.4,36602.3,43067.1
1642381200,43034.7,41313.3,40022.2,38731.2,36579.5,43045.9
1642383000,43010.7,41290.3,40000,38709.6,36559.1,43026.3
1642384800,42993,41273.3,39983.5,38693.7,36544,43010.9
1642386600,42977,41257.9,39968.6,38679.3,36530.5,42996.6
1642388400,42960.2,41241.8,39953,38664.2,36516.2,42981.4
1642390200,42922.9,41205.9,39918.3,38630.6,36484.4,42950.3
1642392000,42890,41174.4,39887.7,38601,36456.5,42922
1642393800,42860.9,41146.5,39860.7,38574.8,36431.8,42896
1642395600,42808.9,41096.5,39812.2,38528,36387.5,42852.1
1642397400,42776.3,41065.2,39781.9,38498.6,36359.8,42822
1642399200,42772.1,41061.2,39778.1,38494.9,36356.3,42813.5
1642401000,42774.8,41063.8,39780.5,38497.3,36358.6,42810.6
1642402800,42781.6,41070.3,39786.9,38503.4,36364.4,42811.7
1642404600,42777.8,41066.7,39783.4,38500.1,36361.2,42805.2
1642406400,42760.8,41050.3,39767.5,38484.7,36346.7,42789
1642408200,42756.2,41046,39763.3,38480.6,36342.8,42782.2
1642410000,42761.1,41050.6,39767.8,38485,36346.9,42782.8
1642411800,42767.8,41057.1,39774,38491,36352.6,42785.4
1642413600,42775.7,41064.7,39781.4,38498.1,36359.4,42789.4
1642415400,42774.1,41063.2,39779.9,38496.7,36358,42786.6
1642417200,42772.6,41061.7,39778.5,38495.4,36356.7,42784
1642419000,42761.9,41051.4,39768.5,38485.7,36347.6,42774.4
1642420800,42743.7,41034,39751.7,38469.4,36332.2,42759.1
1642422600,42728.9,41019.8,39737.9,38456,36319.6,42745.9
1642424400,42706.1,40997.9,39716.7,38435.5,36300.2,42726.5
1642426200,42690.9,40983.2,39702.5,38421.8,36287.2,42712.4
1642428000,42686.6,40979.1,39698.5,38417.9,36283.6,42706.6
1642429800,42683.7,40976.4,39695.8,38415.3,36281.1,42702.1
1642431600,42669.2,40962.4,39682.4,38402.3,36268.8,42688.8
1642433400,42648.6,40942.7,39663.2,38383.8,36251.3,42670.8
1642435200,42605.8,40901.6,39623.4,38345.2,36214.9,42635.4
1642437000,42553.4,40851.3,39574.7,38298.1,36170.4,42591.9
1642438800,42488.4,40788.9,39514.2,38239.6,36115.2,42537.6
1642440600,42426.2,40729.2,39456.4,38183.6,36062.3,42484.3
1642442400,42361.2,40666.7,39395.9,38125,36007,42427.7
1642444200,42320.6,40627.8,39358.2,38088.6,35972.5,42388.9
1642446000,42299.2,40607.2,39338.2,38069.2,35954.3,42364.4
1642447800,42288,40596.4,39327.8,38059.2,35944.8,42348.2
1642449600,42279.4,40588.2,39319.8,38051.4,35937.5,42334.5
1642451400,42255.5,40565.3,39297.6,38030,35917.2,42309.8
1642453200,42208,40519.7,39253.4,37987.2,35876.8,42267.1
1642455000,42136.4,40450.9,39186.9,37922.8,35815.9,42205.4
1642456800,42072.6,40389.7,39127.5,37865.3,35761.7,42148.5
1642458600,42064.4,40381.8,39119.9,37857.9,35754.7,42133.3
1642460400,42077,40393.9,39131.6,37869.3,35765.4,42134.8
1642462200,42093.5,40409.8,39147,37884.2,35779.5,42140.6
1642464000,42117.8,40433.1,39169.5,37906,35800.1,42153.7
1642465800,42148.7,40462.7,39198.2,37933.8,35826.4,42173
1642467600,42179.9,40492.7,39227.3,37961.9,35852.9,42194.1
1642469400,42193.7,40506,39240.2,37974.4,35864.7,42203
1642471200,42196.2,40508.3,39242.4,37976.5,35866.7,42203.7
1642473000,42200.5,40512.5,39246.5,37980.5,35870.4,42206.2
1642474800,42204.1,40515.9,39249.8,37983.7,35873.5,42208.3
1642476600,42188.3,40500.8,39235.1,37969.5,35860.1,42195.7
1642478400,42159,40472.6,39207.8,37943.1,35835.1,42172.4
1642480200,42135.2,40449.8,39185.7,37921.7,35814.9,42152.6
1642482000,42127.8,40442.7,39178.8,37915,35808.6,42144.9
1642483800,42127.5,40442.4,39178.6,37914.7,35808.4,42142.7
1642485600,42136.9,40451.4,39187.3,37923.2,35816.4,42148.1
1642487400,42157.5,40471.2,39206.4,37941.7,35833.8,42162.5
1642489200,42151.9,40465.8,39201.2,37936.7,35829.1,42157.6
1642491000,42132.4,40447.1,39183.1,37919.2,35812.5,42142.1
1642492800,42097.9,40414,39151,37888.1,35783.2,42114.5
1642494600,42043.5,40361.7,39100.4,37839.1,35736.9,42070.9
1642496400,41990.3,40310.7,39051,37791.2,35691.7,42027
1642498200,41970.5,40291.7,39032.5,37773.4,35674.9,42007.6
1642500000,41964.1,40285.6,39026.6,37767.7,35669.5,41998.4
1642501800,41963.8,40285.2,39026.3,37767.4,35669.2,41994.1
1642503600,41946.5,40268.7,39010.3,37751.9,35654.5,41977.3
1642505400,41926.4,40249.3,38991.5,37733.7,35637.4,41958.3
1642507200,41907.1,40230.9,38973.6,37716.4,35621.1,41939.8
1642509000,41883,40207.6,38951.1,37694.7,35600.5,41917.5
1642510800,41842.8,40169.1,38913.8,37658.5,35566.4,41882.7
1642512600,41797.3,40125.4,38871.5,37617.6,35527.7,41843.2
1642514400,41759.3,40088.9,38836.1,37583.3,35495.4,41808.7
1642516200,41715.2,40046.6,38795.1,37543.7,35457.9,41769.2
1642518000,41696,40028.2,38777.3,37526.4,35441.6,41748.2
1642519800,41695.2,40027.4,38776.5,37525.7,35440.9,41741.4
1642521600,41676.6,40009.5,38759.2,37508.9,35425.1,41721.8
1642523400,41666.3,39999.7,38749.7,37499.7,35416.4,41708.6
1642525200,41661.1,39994.6,38744.8,37495,35411.9,41699.6
1642527000,41643.1,39977.3,38728,37478.8,35396.6,41681.3
1642528800,41616.9,39952.2,38703.7,37455.2,35374.4,41656.8
1642530600,41603.7,39939.5,38691.4,37443.3,35363.1,41642
1642532400,41607.9,39943.6,38695.3,37447.1,35366.7,41640.7
1642534200,41619.2,39954.5,38705.9,37457.3,35376.4,41645.5
1642536000,41623.9,39958.9,38710.2,37461.5,35380.3,41646
1642537800,41631.7,39966.4,38717.4,37468.5,35386.9,41649.3
1642539600,41690.6,40023,38772.3,37521.5,35437,41692.3
1642541400,41791.6,40119.9,38866.2,37612.4,35522.8,41769.3
1642543200,41876.9,40201.8,38945.5,37689.2,35595.4,41837.2
1642545000,41968.5,40289.7,39030.7,37771.6,35673.2,41911.9
1642546800,42048.7,40366.7,39105.3,37843.8,35741.4,41979.9
1642548600,42105.6,40421.4,39158.2,37895,35789.8,42031.5
1642550400,42148.4,40462.5,39198,37933.6,35826.2,42073
1642552200,42177,40490,39224.7,37959.3,35850.5,42103.7
1642554000,42201.4,40513.3,39247.3,37981.3,35871.2,42131
1642555800,42233,40543.7,39276.7,38009.7,35898.1,42163.5
1642557600,42261.7,40571.3,39303.4,38035.6,35922.5,42193.6
1642559400,42276.4,40585.3,39317.1,38048.8,35934.9,42212.8
1642561200,42278.8,40587.7,39319.3,38050.9,35937,42222.2
1642563000,42229.8,40540.6,39273.7,38006.8,35895.3,42191.3
1642564800,42147.1,40461.2,39196.8,37932.4,35825,42132.6
1642566600,42078,40394.8,39132.5,37870.2,35766.3,42081.4
1642568400,42026.8,40345.7,39084.9,37824.1,35722.8,42041.9
1642570200,41983.5,40304.1,39044.6,37785.1,35685.9,42007
1642572000,41948.6,40270.6,39012.2,37753.7,35656.3,41977.5
1642573800,41916.7,40240.1,38982.6,37725.1,35629.2,41949.8
1642575600,41853.9,40179.8,38924.2,37668.6,35575.9,41897.9
1642577400,41767.4,40096.8,38843.7,37590.7,35502.3,41826.6
1642579200,41692.2,40024.6,38773.8,37523,35438.4,41762.1
