curr state net profit,temperature,mean threshold worse acceptance
95677.109375,34.177036,0.441240
92860.843750,34.159943,0.418147
99577.937500,34.142916,0.417965
102569.179688,34.125956,0.000000
95840.812500,34.109062,0.285416
102747.625000,34.092233,0.000000
99577.937500,34.075470,0.394657
102747.625000,34.058771,0.000000
99577.937500,34.042136,0.394297
95677.109375,34.025566,0.266755
95677.109375,34.009058,0.000000
92860.843750,33.992613,0.436883
92860.843750,33.976231,0.554862
92860.843750,33.959911,0.000000
95677.109375,33.943653,0.764415
92860.843750,33.927455,0.436187
102747.625000,33.911319,0.000000
99577.937500,33.895243,0.392704
97050.343750,33.879227,0.294406
101009.125000,33.863271,0.529555
101009.125000,33.847374,0.000000
99577.937500,33.831535,0.655190
97050.343750,33.815755,0.137318
101009.125000,33.800034,0.550533
94206.906250,33.784370,0.429459
92860.843750,33.768763,0.402454
92860.843750,33.753213,0.000000
92860.843750,33.737720,0.000000
95677.109375,33.722283,0.413427
97213.289062,33.706901,0.639182
92860.843750,33.691576,0.424564
92860.843750,33.676305,0.000000
92860.843750,33.661089,0.136067
94206.906250,33.645928,0.000000
99577.937500,33.630820,0.000000
99577.937500,33.615767,0.410888
99577.937500,33.600766,0.000000
99577.937500,33.585819,0.000000
95677.109375,33.570925,0.135338
97050.343750,33.556083,0.519931
98722.578125,33.541293,0.000000
102569.179688,33.526555,0.403340
99577.937500,33.511868,0.409753
99577.937500,33.497232,0.518765
94206.906250,33.482647,0.134624
92860.843750,33.468113,0.668970
99577.937500,33.453629,0.652058
95677.109375,33.439194,0.134273
97050.343750,33.424810,0.000000
99577.937500,33.410474,0.587400
95677.109375,33.396187,0.133925
95840.812500,33.381949,0.282052
98722.578125,33.367760,0.000000
95840.812500,33.353618,0.652079
99577.937500,33.339525,0.409243
92860.843750,33.325478,0.133353
92860.843750,33.311479,0.667703
94206.906250,33.297527,0.000000
95840.812500,33.283622,0.667476
95677.109375,33.269763,0.807047
95677.109375,33.255950,0.428918
99577.937500,33.242183,0.650281
94206.906250,33.228461,0.366464
92860.843750,33.214785,0.468176
99577.937500,33.201154,0.000000
92860.843750,33.187567,0.482917
99577.937500,33.174025,0.428019
99577.937500,33.160527,0.132019
102569.179688,33.147074,0.384481
99577.937500,33.133663,0.405589
95840.812500,33.120297,0.131694
98722.578125,33.106974,0.000000
102747.625000,33.093693,0.568636
92860.843750,33.080455,0.388008
92860.843750,33.067260,0.689280
97213.289062,33.054107,0.000000
101009.125000,33.040996,0.534103
99577.937500,33.027927,0.648463
99577.937500,33.014900,0.000000
92860.843750,33.001913,0.130737
95677.109375,32.988968,0.000000
92860.843750,32.976063,0.542669
95677.109375,32.963200,0.000000
95677.109375,32.950376,0.652461
101009.125000,32.937593,0.421917
101009.125000,32.924849,0.647582
102747.625000,32.912146,0.511913
98722.578125,32.899481,0.294354
102747.625000,32.886856,0.000000
102569.179688,32.874270,0.947186
102569.179688,32.861723,0.641391
99577.937500,32.849215,0.402423
99577.937500,32.836745,0.381014
102747.625000,32.824313,0.646718
95840.812500,32.811919,0.219845
95840.812500,32.799563,0.403251
97207.054688,32.787244,0.299050
95726.609375,32.774963,0.420542
94366.976562,32.762719,0.660446
94366.976562,32.750512,0.420269
81967.234375,32.738342,0.341462
84372.640625,32.726208,0.000000
84484.984375,32.714111,0.677766
90814.046875,32.702050,0.000000
93689.343750,32.690025,0.700252
93689.343750,32.678036,0.000000
87985.968750,32.666082,0.158239
94366.976562,32.654164,0.400661
94366.976562,32.642281,0.659433
87985.968750,32.630433,0.141588
99577.937500,32.618619,0.000000
99577.937500,32.606841,0.632344
102747.625000,32.595097,0.000000
89963.773438,32.583388,0.304279
93689.343750,32.571712,0.665029
102747.625000,32.560071,0.000000
99577.937500,32.548463,0.509421
94206.906250,32.536889,0.126981
99577.937500,32.525348,0.661198
102747.625000,32.513841,0.377371
95840.812500,32.502367,0.119520
102747.625000,32.490925,0.399778
99577.937500,32.479517,0.376981
102747.625000,32.468141,0.000000
104029.156250,32.456797,0.946524
102569.179688,32.445486,0.518894
95677.109375,32.434207,0.119528
99577.937500,32.422960,0.643230
94206.906250,32.411744,0.359899
95677.109375,32.400561,0.660143
97050.343750,32.389408,0.000000
101009.125000,32.378287,0.529248
99577.937500,32.367197,0.519865
102747.625000,32.356138,0.000000
104206.914062,32.345110,0.000000
102569.179688,32.334113,0.540529
102747.625000,32.323146,0.396490
102747.625000,32.312210,0.118032
95840.812500,32.301303,0.344758
102569.179688,32.290427,0.366852
92860.843750,32.279581,0.268181
95840.812500,32.268765,0.314196
92860.843750,32.257978,0.403477
92860.843750,32.247221,0.000000
92860.843750,32.236493,0.417558
94206.906250,32.225794,0.000000
95677.109375,32.215124,0.658563
99577.937500,32.204483,0.000000
92860.843750,32.193872,0.490964
99577.937500,32.183288,0.641114
100122.710938,32.172733,0.117477
102569.179688,32.162207,0.563324
99577.937500,32.151709,0.394535
95840.812500,32.141239,0.123788
95677.109375,32.130797,0.391690
92860.843750,32.120382,0.258898
102569.179688,32.109996,0.251956
99577.937500,32.099637,0.514293
99577.937500,32.089305,0.269627
102747.625000,32.079001,0.000000
102747.625000,32.068724,0.000000
99577.937500,32.058474,0.464025
99577.937500,32.048251,0.000000
99577.937500,32.038055,0.000000
92860.843750,32.027885,0.122874
95840.812500,32.017742,0.000000
95677.109375,32.007625,0.587464
94206.906250,31.997535,0.414837
92860.843750,31.987471,0.656603
95677.109375,31.977433,0.665050
95677.109375,31.967421,0.643932
99577.937500,31.957435,0.392305
102569.179688,31.947474,0.370892
105808.335938,31.937539,0.383641
102569.179688,31.927630,0.362686
102569.179688,31.917745,0.186474
92860.843750,31.907886,0.264607
92860.843750,31.898053,0.655828
92860.843750,31.888244,0.121748
92860.843750,31.878460,0.000000
92860.843750,31.868701,0.655572
99577.937500,31.858966,0.000000
99577.937500,31.849256,0.000000
94206.906250,31.839571,0.388140
99577.937500,31.829910,0.655234
102569.179688,31.820273,0.121200
102747.625000,31.810660,0.390611
101009.125000,31.801071,0.369198
101009.125000,31.791507,0.000000
99577.937500,31.781966,0.637517
99577.937500,31.772448,0.000000
98722.578125,31.762954,0.120739
99577.937500,31.753484,0.375997
99577.937500,31.744037,0.000000
99577.937500,31.734614,0.637088
95677.109375,31.725213,0.535077
98722.578125,31.715836,0.000000
99577.937500,31.706481,0.624151
99577.937500,31.697150,0.636748
95677.109375,31.687841,0.120134
94206.906250,31.678555,0.411170
101009.125000,31.669292,0.000000
101009.125000,31.660050,0.000000
97374.585938,31.650832,0.183213
94366.976562,31.641635,0.386646
87985.968750,31.632461,0.133100
94366.976562,31.623309,0.000000
97207.054688,31.614179,0.386327
97207.054688,31.605071,0.407240
94366.976562,31.595985,0.407134
97374.585938,31.586920,0.000000
81967.234375,31.577877,0.257534
94366.976562,31.568855,0.558497
94366.976562,31.559855,0.000000
94366.976562,31.550876,0.000000
95726.609375,31.541919,0.000000
94366.976562,31.532983,0.649822
87985.968750,31.524067,0.270012
89829.906250,31.515173,0.036333
97374.585938,31.506300,0.000000
94366.976562,31.497447,0.384964
94366.976562,31.488616,0.318425
94366.976562,31.479804,0.000000
94366.976562,31.471014,0.405681
94366.976562,31.462244,0.000000
87985.968750,31.453494,0.131578
93689.343750,31.444764,0.400860
95726.609375,31.436055,0.507755
84484.984375,31.427366,0.234334
81967.234375,31.418697,0.439003
94366.976562,31.410048,0.000000
94366.976562,31.401419,0.000000
97207.054688,31.392809,0.131062
90660.515625,31.384220,0.495976
90660.515625,31.375649,0.419201
102569.179688,31.367099,0.435316
104029.156250,31.358568,0.356058
102569.179688,31.350056,0.627770
95840.812500,31.341564,0.424855
102569.179688,31.333091,0.000000
102569.179688,31.324637,0.000000
102569.179688,31.316202,0.000000
98722.578125,31.307786,0.436902
97050.343750,31.299390,0.586183
99577.937500,31.291012,0.644846
102747.625000,31.282652,0.000000
102747.625000,31.274312,0.664453
105808.335938,31.265990,0.000000
94206.906250,31.257687,0.470961
92860.843750,31.249402,0.442324
95840.812500,31.241135,0.000000
95840.812500,31.232887,0.377047
97213.289062,31.224657,0.000000
101009.125000,31.216446,0.381815
99577.937500,31.208252,0.632252
97050.343750,31.200077,0.343409
92860.843750,31.191919,0.524721
92860.843750,31.183780,0.000000
99577.937500,31.175658,0.000000
95840.812500,31.167554,0.447416
95840.812500,31.159467,0.514099
104029.156250,31.151399,0.329865
99577.937500,31.143348,0.504318
99577.937500,31.135314,0.618769
99577.937500,31.127298,0.000000
99577.937500,31.119299,0.115562
102569.179688,31.111317,0.000000
99577.937500,31.103353,0.618463
94206.906250,31.095406,0.348430
102747.625000,31.087476,0.000000
102747.625000,31.079563,0.000000
102747.625000,31.071667,0.360645
102569.179688,31.063787,0.571485
99577.937500,31.055925,0.381771
102747.625000,31.048079,0.000000
102747.625000,31.040251,0.000000
99577.937500,31.032438,0.327459
98760.757812,31.024643,0.172910
97374.585938,31.016863,0.639669
102747.625000,31.009101,0.000000
95840.812500,31.001354,0.237213
94206.906250,30.993624,0.590347
94206.906250,30.985910,0.399546
102747.625000,30.978213,0.000000
102569.179688,30.970531,0.784180
102569.179688,30.962866,0.108028
104029.156250,30.955217,0.000000
102569.179688,30.947583,0.623973
102569.179688,30.939966,0.380393
102569.179688,30.932364,0.000000
99577.937500,30.924778,0.380212
99577.937500,30.917208,0.113941
89353.843750,30.909654,0.036629
85724.468750,30.902115,0.167253
89353.843750,30.894592,0.658511
92206.218750,30.887084,0.409660
72188.843750,30.879591,0.056085
74337.164062,30.872114,0.000000
72188.843750,30.864653,0.155187
97207.054688,30.857206,0.000000
99577.937500,30.849775,0.398363
97050.343750,30.842359,0.367126
102569.179688,30.834958,0.640667
102569.179688,30.827572,0.349769
95840.812500,30.820201,0.339903
95677.109375,30.812845,0.372269
92860.843750,30.805504,0.400923
102747.625000,30.798178,0.622687
99577.937500,30.790866,0.357300
99577.937500,30.783569,0.000000
99577.937500,30.776287,0.357126
102747.625000,30.769020,0.000000
95840.812500,30.761767,0.462086
95840.812500,30.754528,0.391881
102569.179688,30.747304,0.646219
102569.179688,30.740095,0.000000
99577.937500,30.732900,0.377919
99577.937500,30.725719,0.502771
99577.937500,30.718552,0.356434
99577.937500,30.711400,0.627571
102747.625000,30.704261,0.000000
95840.812500,30.697137,0.393358
97213.289062,30.690027,0.000000
95840.812500,30.682931,0.639417
101009.125000,30.675849,0.378623
102569.179688,30.668780,0.000000
102747.625000,30.661726,0.368619
105808.335938,30.654685,0.000000
102569.179688,30.647658,0.347615
99577.937500,30.640645,0.376812
102569.179688,30.633646,0.000000
98722.578125,30.626660,0.284881
99577.937500,30.619687,0.373950
99577.937500,30.612729,0.355163
101009.125000,30.605783,0.000000
101009.125000,30.598851,0.499638
99577.937500,30.591933,0.354913
99577.937500,30.585028,0.000000
102569.179688,30.578136,0.000000
95677.109375,30.571257,0.104986
94206.906250,30.564391,0.618222
95677.109375,30.557539,0.643779
99577.937500,30.550700,0.375729
102569.179688,30.543874,0.000000
104029.156250,30.537061,0.000000
101009.125000,30.530260,0.371954
102569.179688,30.523473,0.619890
99577.937500,30.516699,0.364662
95840.812500,30.509937,0.110679
95677.109375,30.503189,0.476085
99577.937500,30.496453,0.000000
99577.937500,30.489729,0.000000
101009.125000,30.483019,0.353599
102747.625000,30.476321,0.492907
102747.625000,30.469635,0.619509
102747.625000,30.462962,0.353357
99577.937500,30.456302,0.370441
102747.625000,30.449654,0.000000
102747.625000,30.443019,0.564990
105808.335938,30.436396,0.943070
102569.179688,30.429785,0.588166
99577.937500,30.423186,0.374188
97050.343750,30.416600,0.100870
99577.937500,30.410026,0.374028
99577.937500,30.403464,0.352637
99577.937500,30.396914,0.000000
105808.335938,30.390377,0.106693
99577.937500,30.383851,0.359073
95677.109375,30.377337,0.238558
99577.937500,30.370836,0.373553
99577.937500,30.364346,0.624233
99577.937500,30.357868,0.624170
99577.937500,30.351402,0.624107
92860.843750,30.344948,0.109360
95677.109375,30.338505,0.366552
102569.179688,30.332075,0.395234
102569.179688,30.325656,0.000000
99577.937500,30.319248,0.446860
102747.625000,30.312853,0.617975
99577.937500,30.306469,0.351461
102569.179688,30.300096,0.372694
99577.937500,30.293735,0.372617
99577.937500,30.287385,0.000000
92860.843750,30.281047,0.108850
105808.335938,30.274720,0.000000
98722.578125,30.268405,0.314234
100122.710938,30.262101,0.000000
97213.289062,30.255808,0.507734
92860.843750,30.249527,0.504397
94206.906250,30.243256,0.229620
101009.125000,30.236997,0.514561
99577.937500,30.230749,0.622932
101009.125000,30.224512,0.000000
99577.937500,30.218286,0.557076
102569.179688,30.212071,0.000000
99577.937500,30.205868,0.371546
99577.937500,30.199675,0.343042
99577.937500,30.193493,0.000000
102569.179688,30.187322,0.350011
99577.937500,30.181162,0.493888
102569.179688,30.175012,0.000000
99577.937500,30.168874,0.371095
99577.937500,30.162746,0.000000
102569.179688,30.156629,0.341675
102747.625000,30.150522,0.370871
102747.625000,30.144427,0.616312
99577.937500,30.138342,0.656622
99577.937500,30.132267,0.621968
102569.179688,30.126203,0.615987
102747.625000,30.120150,0.370499
102747.625000,30.114107,0.000000
99577.937500,30.108074,0.349044
97050.343750,30.102052,0.159931
102569.179688,30.096041,0.388835
99577.937500,30.090040,0.370131
95677.109375,30.084049,0.107278
92860.843750,30.078068,0.392143
99577.937500,30.072098,0.621376
99577.937500,30.066137,0.234632
101009.125000,30.060188,0.000000
95677.109375,30.054248,0.365701
95677.109375,30.048318,0.391779
95677.109375,30.042399,0.000000
99577.937500,30.036489,0.000000
95840.812500,30.030590,0.457910
92860.843750,30.024701,0.370719
92860.843750,30.018821,0.638702
95677.109375,30.012952,0.000000
94206.906250,30.007092,0.397789
92860.843750,30.001243,0.638534
92860.843750,29.995403,0.638479
