best fitness,curr fitness,tabu list size
1344.874390,1283.242310,45
1344.874390,1283.043579,45
1344.874390,1289.036255,45
1344.874390,1292.344727,45
1344.874390,1325.028564,45
1344.874390,1292.344727,45
1344.874390,1292.344727,45
1344.874390,1292.344727,45
1344.874390,1311.269043,45
1344.874390,1334.782837,45
1344.874390,1329.878296,45
1344.874390,1297.326660,45
1344.874390,1300.862549,46
1344.874390,1297.326660,45
1344.874390,1300.199219,45
1344.874390,1177.603638,46
1344.874390,1217.442261,46
1344.874390,1217.442261,46
1344.874390,1245.531128,46
1344.874390,1245.531128,45
1344.874390,1192.916626,45
1344.874390,1204.141357,45
1344.874390,1260.181641,45
1344.874390,1289.573853,45
1344.874390,1269.533936,45
1344.874390,1324.983398,45
1344.874390,1315.483032,44
1344.874390,1321.580811,44
1344.874390,1315.483032,44
1344.874390,1315.483032,44
1344.874390,1341.316040,44
1344.874390,1315.483032,44
1344.874390,1315.483032,43
1344.874390,1315.483032,43
1344.874390,1315.483032,43
1344.874390,1315.689453,43
1344.874390,1315.689453,43
1344.874390,1283.133301,43
1344.874390,1301.820923,43
1344.874390,1330.892822,44
1344.874390,1311.705322,44
1344.874390,1330.892822,44
1344.874390,1319.027466,44
1344.874390,1322.787231,44
1344.874390,1322.787231,43
1344.874390,1303.912231,44
1344.874390,1313.220947,44
1344.874390,1313.220947,43
1344.874390,1309.511841,43
1344.874390,1300.234375,43
1344.874390,1306.162964,43
1344.874390,1206.997192,43
1389.485840,1389.485840,42
1445.896606,1445.896606,42
1451.463135,1451.463135,42
1453.826050,1453.826050,42
1453.826050,1426.714722,42
1453.826050,1426.714722,42
1453.826050,1413.143799,42
1453.826050,1426.714722,42
1453.826050,1243.148926,42
1453.826050,1229.215454,42
1453.826050,1229.215454,41
1453.826050,1200.684814,41
1453.826050,1241.828003,41
1453.826050,1242.952759,41
1453.826050,1241.828003,42
1453.826050,1215.208130,42
1453.826050,1244.720581,42
1453.826050,1215.208130,42
1453.826050,1216.344482,42
1453.826050,1216.344482,42
1453.826050,1216.344482,42
1453.826050,1216.344482,42
1453.826050,1232.609253,43
1453.826050,1220.196045,43
1453.826050,1232.609253,42
1453.826050,1192.618408,42
1453.826050,1192.618408,42
1453.826050,1232.609253,42
1453.826050,1216.616211,42
1453.826050,1227.832764,42
1453.826050,1253.531250,42
1453.826050,1216.616211,42
1453.826050,1232.609253,42
1453.826050,1232.609253,42
1453.826050,1115.491211,42
1453.826050,1232.609253,42
1453.826050,1232.609253,42
1453.826050,1192.618408,42
1453.826050,1192.618408,42
1453.826050,1192.618408,42
1453.826050,1202.275513,42
1453.826050,1202.275513,42
1453.826050,1192.618408,43
1453.826050,1272.023804,42
1453.826050,1300.234375,42
1453.826050,1319.027466,42
1453.826050,1330.360352,42
1453.826050,1330.360352,41
1453.826050,1317.250244,41
1453.826050,1330.892822,41
1453.826050,1330.892822,41
1453.826050,1341.316040,41
1453.826050,1340.352173,41
1453.826050,1314.472778,41
1453.826050,1287.993652,41
1453.826050,1288.195557,41
1453.826050,1287.993652,41
1453.826050,1315.270752,42
1453.826050,1001.615784,42
1453.826050,1304.307495,42
1453.826050,1304.307495,42
1453.826050,1304.307495,42
1453.826050,1304.307495,42
1453.826050,1304.307495,42
1453.826050,1304.307495,42
1453.826050,1329.699951,42
1453.826050,1304.800293,42
1453.826050,1273.255859,42
1453.826050,1382.804810,42
1453.826050,1396.874146,42
1453.826050,1396.349731,42
1453.826050,1396.520264,42
1453.826050,1423.681641,42
1453.826050,1383.516113,42
1453.826050,1356.489990,42
1453.826050,1383.232666,42
1453.826050,1398.246948,42
1453.826050,1418.456543,42
1453.826050,1412.079468,42
1453.826050,1404.035156,42
1453.826050,1427.400635,42
1453.826050,1447.928345,43
1453.826050,1447.928345,43
1453.826050,1427.400635,43
1453.826050,1381.648804,43
1453.826050,1381.648804,43
1453.826050,1397.055176,43
1453.826050,1381.648804,43
1453.826050,1381.648804,43
1453.826050,1381.648804,42
1453.826050,1381.648804,42
1453.826050,1437.058350,42
1453.826050,1437.058350,41
1453.826050,897.108398,41
1453.826050,897.108398,41
1453.826050,1204.231323,41
1453.826050,1088.712280,41
1453.826050,1265.439087,41
1453.826050,1290.813843,41
1453.826050,1342.203857,41
1453.826050,1395.288086,41
1464.811890,1464.811890,41
1464.811890,1464.811890,41
1464.811890,1464.811890,41
1497.028442,1497.028442,41
1497.028442,1464.811890,41
1497.028442,1464.811890,41
1497.028442,1464.811890,41
1497.028442,1465.362549,41
1497.028442,1479.846069,41
1497.028442,1479.846069,40
1497.028442,1464.811890,40
1497.028442,1451.416870,40
1497.028442,1410.257690,40
1497.028442,1451.416870,40
1497.028442,1436.783447,40
1497.028442,1451.587280,40
1497.028442,1451.587280,40
1497.028442,1451.587280,40
1497.028442,1436.783447,40
1497.028442,1464.811890,40
1497.028442,1436.783447,40
1497.028442,1328.796875,40
1497.028442,1436.783447,40
1497.028442,1464.699829,40
1497.028442,1381.453125,40
1497.028442,1424.594238,40
1497.028442,1424.594238,40
1497.028442,1449.840576,40
1497.028442,1443.470337,39
1497.028442,1439.840576,40
1497.028442,1449.840576,41
1497.028442,1439.840576,41
1497.028442,1439.840576,41
1497.028442,1379.260254,41
1497.028442,1379.260254,41
1497.028442,1459.465210,41
1497.028442,1408.999512,41
1497.028442,1408.999512,41
1497.028442,1408.999512,41
1497.028442,1425.206055,41
1497.028442,1389.917847,41
1497.028442,1416.511230,41
1497.028442,1451.735352,41
1497.028442,1472.511353,40
1497.028442,1472.511353,40
1497.028442,1464.811890,40
1497.028442,1437.320557,40
1497.028442,1445.611694,40
1497.028442,1445.070801,40
1497.028442,1445.070801,40
1497.028442,1445.070801,40
1497.028442,1436.783447,40
1497.028442,1436.783447,40
1497.028442,1451.587280,40
1497.028442,1452.132446,40
1497.028442,1452.132446,39
1497.028442,1451.587280,39
1497.028442,1396.181641,38
1497.028442,1465.296387,38
1497.028442,1465.296387,38
1497.028442,1465.296387,37
1497.028442,1478.540527,37
1497.028442,1478.540527,37
1497.028442,1458.715820,37
1497.028442,1458.715820,37
1497.028442,1458.715820,37
1497.028442,1458.715820,37
1497.028442,1403.028320,37
1497.028442,1458.715820,37
1497.028442,1487.125854,37
1497.028442,1487.125854,36
1497.028442,1478.651855,36
1497.028442,1495.196899,36
1497.028442,1439.060913,36
1497.028442,1423.150879,36
1497.028442,1395.939453,36
1497.028442,1395.939453,37
1497.028442,1395.939453,37
1497.028442,1410.314453,37
1497.028442,1410.314453,37
1497.028442,1395.939453,37
1497.028442,1291.112305,37
1497.028442,1291.112305,37
1497.028442,1342.672485,37
1497.028442,1342.672485,37
1497.028442,1376.256226,37
1497.028442,1416.511230,37
1497.028442,1472.511353,37
1497.028442,1486.432495,37
1497.028442,1486.432495,37
1501.711182,1501.711182,37
1501.711182,1501.711182,36
1501.711182,1501.711182,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.992676,36
1501.711182,1450.892944,36
1501.711182,1450.892944,36
1501.711182,1450.892944,36
1501.711182,1478.540527,36
1501.711182,1478.540527,36
1501.711182,1450.351440,36
1501.711182,1465.128540,36
1501.711182,1465.128540,36
1501.711182,1465.128540,36
1501.711182,1465.128540,36
1501.711182,1465.128540,36
1501.711182,1465.128540,36
1501.711182,1409.224243,36
1501.711182,1465.128540,36
1501.711182,1486.432495,36
1501.711182,1457.660767,36
1501.711182,1457.660767,36
1501.711182,1472.622681,36
1501.711182,1457.660767,36
1501.711182,1457.660767,36
1501.711182,1458.208740,36
1501.711182,1448.163452,36
1501.711182,1437.424194,36
1501.711182,1437.424194,36
1501.711182,1465.843018,36
1501.711182,1450.892944,36
1501.711182,1486.992676,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1429.759644,36
1501.711182,1444.492188,36
1501.711182,1444.492188,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.432495,36
1501.711182,1486.432495,35
1501.711182,1501.711182,35
1501.711182,1501.501587,35
1501.711182,1494.962646,35
1501.711182,1486.992676,35
1501.711182,1486.992676,35
1501.711182,1486.992676,35
1501.711182,1459.415649,35
1501.711182,1430.295166,35
1501.711182,1444.492188,35
1501.711182,1458.865356,35
1501.711182,1430.295166,35
1501.711182,1430.295166,35
1501.711182,1459.415649,35
1501.711182,1458.865356,35
1501.711182,1457.660767,35
1501.711182,1436.927246,35
1501.711182,1445.121948,35
1501.711182,1430.481567,35
1501.711182,1438.280518,35
1501.711182,1438.280518,35
1501.711182,1438.280518,35
1501.711182,1409.224243,35
1501.711182,1436.715942,35
1501.711182,1436.715942,35
1501.711182,1437.254761,35
1501.711182,1436.715942,35
1501.711182,1493.518921,35
1501.711182,1493.518921,35
1501.711182,1478.540527,35
1501.711182,1478.540527,35
1501.711182,1478.540527,34
1501.711182,1450.892944,34
1501.711182,1450.892944,34
1501.711182,1486.992676,34
1511.190308,1511.190308,34
1511.190308,1511.190308,34
1511.190308,1494.962646,34
1511.190308,1486.992676,34
1511.190308,1450.892944,34
1511.190308,1450.351440,34
1511.190308,1458.715820,34
1511.190308,1458.715820,34
1511.190308,1486.432495,34
1511.190308,1486.432495,34
1511.190308,1486.432495,34
1511.190308,1486.432495,34
1511.190308,1486.432495,33
1515.497192,1515.497192,33
1515.497192,1479.098145,33
1515.497192,1479.098145,33
1515.497192,1478.540527,33
1515.497192,1478.540527,33
1515.497192,1478.540527,33
1515.497192,1493.737793,33
1515.497192,1493.518921,33
1515.497192,1487.023315,33
1515.497192,1478.540527,33
1515.497192,1436.715942,33
1515.497192,1437.254761,33
1515.497192,1422.766235,33
1515.497192,1422.766235,33
1515.497192,968.208984,33
1515.497192,968.208984,33
1515.497192,968.208984,33
1515.497192,1007.543091,33
1515.497192,1191.090942,33
1515.497192,1191.090942,33
1515.497192,1200.085449,32
1515.497192,1248.186890,32
1515.497192,1248.186890,31
1515.497192,1220.062744,31
1515.497192,1220.062744,31
1515.497192,1220.062744,31
1515.497192,1256.513794,31
1515.497192,1232.282959,31
1515.497192,1232.282959,31
1515.497192,1219.317017,31
1515.497192,1211.363403,31
1515.497192,1235.358765,31
1515.497192,1216.339233,31
1515.497192,1202.958130,31
1515.497192,1005.411987,31
1515.497192,1059.650757,32
1515.497192,1072.503052,32
1515.497192,1100.636841,32
1515.497192,1087.435791,32
1515.497192,1063.668701,32
1515.497192,1087.435791,33
1515.497192,1112.174805,34
1515.497192,1125.500488,35
1515.497192,1151.094482,35
1515.497192,1170.966187,36
1515.497192,1250.258057,37
1515.497192,1250.258057,38
1515.497192,1224.537842,38
1515.497192,1224.537842,38
1515.497192,1224.537842,38
1515.497192,1197.047241,39
1515.497192,1204.970825,39
1515.497192,1232.615601,39
1515.497192,1262.364990,38
1515.497192,1389.119385,38
1515.497192,1381.211182,38
