curr state net profit,temperature
72341.640625,34.907170
80218.976562,34.872263
77112.210938,34.837391
80218.976562,34.802554
77112.210938,34.767752
77112.210938,34.732985
80218.976562,34.698252
80218.976562,34.663554
80218.976562,34.628891
80218.976562,34.594263
80218.976562,34.559669
72341.640625,34.525110
77112.210938,34.490585
77112.210938,34.456095
77112.210938,34.421639
72341.640625,34.387218
80218.976562,34.352831
77112.210938,34.318479
80218.976562,34.284161
69488.703125,34.249877
69488.703125,34.215628
80218.976562,34.181413
69488.703125,34.147232
80218.976562,34.113085
77112.210938,34.078972
80218.976562,34.044894
80218.976562,34.010849
80218.976562,33.976839
77112.210938,33.942862
77112.210938,33.908920
80218.976562,33.875012
80218.976562,33.841137
80218.976562,33.807296
80218.976562,33.773489
72341.640625,33.739716
77112.210938,33.705977
80218.976562,33.672272
80218.976562,33.638600
77112.210938,33.604962
77112.210938,33.571357
69488.703125,33.537786
72341.640625,33.504249
77112.210938,33.470745
77112.210938,33.437275
77112.210938,33.403838
80218.976562,33.370434
80218.976562,33.337064
80218.976562,33.303728
72341.640625,33.270424
80218.976562,33.237154
80218.976562,33.203918
80218.976562,33.170714
80218.976562,33.137544
80218.976562,33.104407
80218.976562,33.071303
80218.976562,33.038232
77112.210938,33.005194
77112.210938,32.972189
80218.976562,32.939218
80218.976562,32.906279
77112.210938,32.873373
77112.210938,32.840500
80218.976562,32.807660
80218.976562,32.774853
80218.976562,32.742078
80218.976562,32.709337
77112.210938,32.676628
77112.210938,32.643951
77112.210938,32.611308
77112.210938,32.578697
72341.640625,32.546119
80218.976562,32.513573
77112.210938,32.481060
77112.210938,32.448579
72341.640625,32.416131
80218.976562,32.383715
77112.210938,32.351332
69488.703125,32.318981
77112.210938,32.286663
80218.976562,32.254376
80218.976562,32.222122
80218.976562,32.189901
80218.976562,32.157711
80218.976562,32.125554
80218.976562,32.093429
77112.210938,32.061336
77112.210938,32.029275
77112.210938,31.997246
77112.210938,31.965249
77112.210938,31.933284
77112.210938,31.901351
77112.210938,31.869450
77112.210938,31.837581
69488.703125,31.805744
69488.703125,31.773939
77112.210938,31.742165
80218.976562,31.710424
80218.976562,31.678714
77112.210938,31.647035
77112.210938,31.615389
77112.210938,31.583774
77112.210938,31.552190
72341.640625,31.520639
72341.640625,31.489118
77112.210938,31.457630
77112.210938,31.426172
80218.976562,31.394747
80218.976562,31.363352
80218.976562,31.331989
80218.976562,31.300658
77112.210938,31.269358
80218.976562,31.238089
77112.210938,31.206851
80218.976562,31.175644
80218.976562,31.144469
80218.976562,31.113325
77112.210938,31.082212
80218.976562,31.051130
80218.976562,31.020080
69488.703125,30.989060
80218.976562,30.958071
80218.976562,30.927114
77112.210938,30.896187
80218.976562,30.865291
77112.210938,30.834426
77112.210938,30.803592
77112.210938,30.772789
80218.976562,30.742017
77112.210938,30.711275
80218.976562,30.680564
80218.976562,30.649884
77112.210938,30.619234
80218.976562,30.588616
80218.976562,30.558027
77112.210938,30.527470
77112.210938,30.496943
80218.976562,30.466446
77112.210938,30.435980
80218.976562,30.405544
80218.976562,30.375139
77112.210938,30.344765
77112.210938,30.314420
80218.976562,30.284106
80218.976562,30.253822
77112.210938,30.223569
77112.210938,30.193346
80218.976562,30.163153
77112.210938,30.132990
80218.976562,30.102858
80218.976562,30.072755
80218.976562,30.042683
72341.640625,30.012640
72341.640625,29.982628
80218.976562,29.952646
77112.210938,29.922694
69488.703125,29.892771
77112.210938,29.862879
77112.210938,29.833016
77112.210938,29.803184
80218.976562,29.773381
80218.976562,29.743608
80218.976562,29.713865
77112.210938,29.684151
77112.210938,29.654468
77112.210938,29.624813
80218.976562,29.595189
72341.640625,29.565594
69488.703125,29.536029
72341.640625,29.506493
72341.640625,29.476987
77112.210938,29.447511
77112.210938,29.418063
80218.976562,29.388646
80218.976562,29.359258
72341.640625,29.329899
80218.976562,29.300569
77112.210938,29.271269
77112.210938,29.241998
77112.210938,29.212756
77112.210938,29.183544
77112.210938,29.154361
77112.210938,29.125207
77112.210938,29.096082
77112.210938,29.066986
77112.210938,29.037920
72341.640625,29.008882
72341.640625,28.979874
80218.976562,28.950894
80218.976562,28.921944
80218.976562,28.893022
80218.976562,28.864129
77112.210938,28.835266
77112.210938,28.806431
77112.210938,28.777625
77112.210938,28.748847
77112.210938,28.720099
77112.210938,28.691379
77112.210938,28.662688
77112.210938,28.634026
80218.976562,28.605392
80218.976562,28.576787
77112.210938,28.548211
72341.640625,28.519663
77112.210938,28.491144
80218.976562,28.462653
80218.976562,28.434191
77112.210938,28.405757
80218.976562,28.377351
80218.976562,28.348974
80218.976562,28.320626
77112.210938,28.292306
77112.210938,28.264014
77112.210938,28.235750
80218.976562,28.207515
80218.976562,28.179307
80218.976562,28.151129
80218.976562,28.122978
77112.210938,28.094855
77112.210938,28.066761
80218.976562,28.038694
77112.210938,28.010656
80218.976562,27.982646
80218.976562,27.954663
77112.210938,27.926709
80218.976562,27.898783
77112.210938,27.870884
77112.210938,27.843014
80218.976562,27.815171
72341.640625,27.787356
72341.640625,27.759569
77112.210938,27.731810
80218.976562,27.704079
80218.976562,27.676375
80218.976562,27.648699
77112.210938,27.621050
77112.210938,27.593430
77112.210938,27.565837
77112.210938,27.538271
72341.640625,27.510733
72341.640625,27.483223
80218.976562,27.455740
80218.976562,27.428285
77112.210938,27.400857
77112.210938,27.373456
77112.210938,27.346083
80218.976562,27.318737
80218.976562,27.291419
80218.976562,27.264128
80218.976562,27.236864
77112.210938,27.209628
77112.210938,27.182418
77112.210938,27.155236
77112.210938,27.128081
72341.640625,27.100954
80218.976562,27.073853
80218.976562,27.046780
77112.210938,27.019733
77112.210938,26.992714
69488.703125,26.965721
72341.640625,26.938756
77112.210938,26.911818
77112.210938,26.884906
80218.976562,26.858022
77112.210938,26.831164
80218.976562,26.804333
80218.976562,26.777529
80218.976562,26.750752
77112.210938,26.724002
77112.210938,26.697278
77112.210938,26.670581
80218.976562,26.643911
72341.640625,26.617267
80218.976562,26.590650
77112.210938,26.564060
77112.210938,26.537496
80218.976562,26.510959
80218.976562,26.484448
77112.210938,26.457964
77112.210938,26.431507
77112.210938,26.405076
77112.210938,26.378671
77112.210938,26.352292
77112.210938,26.325940
77112.210938,26.299615
80218.976562,26.273316
80218.976562,26.247043
77112.210938,26.220796
77112.210938,26.194575
80218.976562,26.168381
80218.976562,26.142213
80218.976562,26.116071
77112.210938,26.089956
77112.210938,26.063866
80218.976562,26.037802
80218.976562,26.011765
80218.976562,25.985754
80218.976562,25.959768
80218.976562,25.933809
77112.210938,25.907875
80218.976562,25.881968
77112.210938,25.856086
77112.210938,25.830230
77112.210938,25.804400
77112.210938,25.778596
77112.210938,25.752818
72341.640625,25.727066
77112.210938,25.701339
77112.210938,25.675638
77112.210938,25.649963
77112.210938,25.624313
80218.976562,25.598689
77112.210938,25.573091
80218.976562,25.547518
77112.210938,25.521971
77112.210938,25.496449
77112.210938,25.470953
69488.703125,25.445482
72341.640625,25.420037
80218.976562,25.394617
77112.210938,25.369223
77112.210938,25.343854
77112.210938,25.318511
77112.210938,25.293192
80218.976562,25.267900
80218.976562,25.242632
77112.210938,25.217390
77112.210938,25.192173
77112.210938,25.166981
77112.210938,25.141814
80218.976562,25.116673
77112.210938,25.091556
72341.640625,25.066465
77112.210938,25.041399
77112.210938,25.016358
69488.703125,24.991342
